Az,Ay,Ax
-0.664208444,-0.157100195,0.007909531
-0.697317079,-0.208176302,-0.009239391
-0.738505998,-0.255448341,-0.059403206
-0.774323308,-0.229696644,-0.055256608
-0.816565389,-0.148958389,0.049266281
-0.835067845,-0.091136315,0.129318892
-0.833131836,-0.08077508,0.118754609
-0.762318251,-0.094478611,0.046963557
-0.685869875,-0.081585227,-0.065178502
-0.606399448,0.00053133,-0.132109473
-0.590959887,0.078956048,-0.127864967
-0.573011558,0.14641455,-0.136643682
-0.496209985,0.173897016,-0.18116613
-0.398425245,0.147264445,-0.275109173
-0.308046543,0.119533557,-0.351280266
-0.378379651,0.098839729,-0.418419766
-0.431270699,0.069334233,-0.401958314
-0.517191982,0.071925419,-0.307920432
-0.517388418,0.142688223,-0.221785506
-0.4191034,0.216220492,-0.104865638
-0.430070127,0.268127205,-0.011021306
-0.450982055,0.287514043,-0.06501352
-0.454071801,0.295037424,-0.194186501
-0.426119965,0.326190102,-0.261480607
-0.386654252,0.384743414,-0.231970508
-0.391809699,0.429747508,-0.203030171
-0.359091634,0.439719451,-0.190993843
-0.339389776,0.470150245,-0.226688037
-0.351454271,0.479041408,-0.285377031
-0.332350963,0.459256511,-0.330871977
-0.279013359,0.419897145,-0.368685063
-0.247878198,0.382612831,-0.360112392
-0.254592016,0.293152925,-0.297073752
-0.299039079,0.144659815,-0.219337382
-0.270817175,0.022639117,-0.229724555
-0.198764349,-0.070056702,-0.330719782
-0.216392342,-0.087184947,-0.460233977
-0.108117845,-0.005891396,-0.506624996
-0.013205555,0.113346978,-0.509734652
-0.251657698,0.19534137,-0.54056599
-0.598694207,0.238091548,-0.560411239
-0.504608395,0.329008082,-0.61662807
-0.403351705,0.46236266,-0.827680658
-0.392674791,0.590808423,-1.077187041
-0.30201541,0.624397973,-1.194609013
-0.141855243,0.567058129,-1.26903487
-0.104601325,0.52998892,-1.449592367
-0.180171895,0.503659131,-1.699575574
-0.290740037,0.53637073,-1.880422993
-0.347381359,0.649309127,-1.88600167
-0.431667077,0.737131787,-1.729627452
-0.514367536,0.786723209,-1.647917137
-0.42906358,0.797051126,-1.751691984
-0.376938256,0.691340927,-1.874065441
-0.558836829,0.528840334,-1.830309009
-0.532564908,0.395239673,-1.585194869
-0.52861354,0.335515565,-1.309915893
-0.542155743,0.299477452,-1.144799127
-0.477210685,0.277275557,-1.079086299
-0.406383035,0.239456991,-1.131876882
-0.293836834,0.155261873,-1.252473758
-0.288698832,0.037487727,-1.374429282
-0.290939925,0.004952654,-1.418702869
-0.270000013,0.015475802,-1.302201957
-0.270327345,0.0274094,-1.148037524
-0.221785177,0.027992753,-1.001296299
-0.282266753,-0.045362406,-0.843721473
-0.363857862,-0.152253924,-0.718341308
-0.388842629,-0.297321151,-0.538894769
-0.403159945,-0.454806545,-0.239084504
-0.252755448,-0.502141713,0.082411595
0.083012593,-0.334785497,0.307865122
0.438987593,-0.019717677,0.443873137
0.737277333,0.279939808,0.459696656
1.089706623,0.508791818,0.386403529
1.375113464,0.670849928,0.280621434
1.37458038,0.761235132,0.071647478
1.241943011,0.671613313,-0.070757032
1.247704059,0.424260601,0.025627924
1.449088217,0.096143329,0.307172902
1.644464658,-0.302882292,0.614065453
1.8021862,-0.688756171,0.758856932
1.884982556,-0.948881272,0.662008815
1.913481506,-0.992705216,0.457168525
1.908551648,-0.874964971,0.370137965
1.746475419,-0.716502256,0.313596213
1.506848332,-0.580737695,0.307564386
1.344865626,-0.443352839,0.394088969
1.437584826,-0.284757437,0.62828234
1.570907255,-0.080430797,0.871266409
1.544507908,0.128911627,0.906197364
1.398737501,0.336345001,0.761800145
1.314220312,0.502692917,0.625124388
1.247290218,0.607891659,0.557837004
1.186853065,0.668061758,0.52472099
1.135782146,0.792662536,0.552721926
1.120332063,0.955394014,0.658867448
1.088115555,1.062666641,0.759601101
1.117115951,1.096329256,0.777262941
1.152166221,1.046668277,0.731820602
1.139906605,0.92070264,0.625663755
1.148898744,0.792706959,0.453604074
1.150353034,0.703227764,0.254737672
1.151954697,0.642972325,0.12133425
1.174289352,0.623185675,0.039763417
1.209326763,0.595126286,0.014218385
1.238965457,0.524150715,-0.0200331
1.28878075,0.421561278,-0.044456032
1.273819328,0.291621478,-0.027749081
1.225727132,0.181774617,0.019747889
1.16177693,0.093124858,0.053066806
1.080705059,-0.011343816,0.03110873
0.943247576,-0.100900169,-0.038341348
0.803833334,-0.074859718,-0.146260163
0.732832556,0.026536709,-0.242357352
0.744326521,0.107727384,-0.280897511
0.74820665,0.124403209,-0.277674859
0.6134113,0.075547116,-0.23547563
0.370712989,0.020835283,-0.143514847
0.165287739,-0.088491353,0.037644086
-0.041857759,-0.187246911,0.283535494
-0.286312996,-0.296375979,0.550519009
-0.48337856,-0.363116688,0.758309381
-0.522981087,-0.375601491,0.825427034
-0.472519458,-0.400137382,0.700347898
-0.453971264,-0.39525604,0.459402678
-0.379477456,-0.272500013,0.180729565
-0.227002583,-0.04767419,-0.087084153
-0.197797604,0.095277653,-0.247172205
-0.238001093,0.171275435,-0.340286871
-0.231508151,0.263912802,-0.395664365
-0.261575738,0.366393518,-0.427206226
-0.227031882,0.418502475,-0.463668738
-0.090006873,0.422379025,-0.431965695
-0.080697777,0.432053446,-0.314955373
-0.062180123,0.44232525,-0.172058475
-0.032366292,0.461183679,-0.013617826
-0.092128979,0.463698292,0.149606661
-0.286377221,0.413757911,0.346047224
-0.440610262,0.314788418,0.441648373
-0.487578934,0.079697806,0.339408627
-0.456952325,-0.190068398,0.152511259
-0.467727475,-0.403781292,0.013512612
-0.563460543,-0.543526447,-0.011813845
-0.453464922,-0.622700521,0.044043797
-0.266418063,-0.592773001,0.122152069
-0.25556583,-0.491409306,0.257014129
-0.223448544,-0.331581732,0.430335756
-0.149196947,-0.155396898,0.550544436
-0.155667532,0.056933017,0.607120675
-0.113268506,0.236876327,0.628029096
-0.029630584,0.31791678,0.596023235
0.015524901,0.360836468,0.492688825
-0.007248218,0.411965767,0.327462753
-0.065218468,0.462758381,0.172354243
-0.112398737,0.520727755,0.039369376
-0.164192272,0.563427664,-0.10967976
