Az,Ay,Ax
-2.030742588,-1.783741027,0.380759459
-2.039429606,-1.572717519,0.575647532
-1.969759419,-1.133577329,0.714506114
-1.862146455,-0.643010319,0.764036599
-1.701872891,-0.275861599,0.761999687
-1.669290472,-0.181985045,0.584552139
-1.786503478,-0.227180278,0.277687061
-1.798776099,-0.278120191,0.159351773
-1.672159305,-0.251366624,0.193502318
-1.575304028,-0.179801271,0.279912335
-1.435201146,0.006008885,0.451066628
-1.256751289,0.157530403,0.654864423
-1.031178446,0.359156553,0.833888865
-0.772730924,0.536131661,0.951260568
-0.503601885,0.640874476,1.06475616
-0.420863944,0.677229984,1.019804966
-0.394355876,0.626349107,0.836373229
-0.356275408,0.587400075,0.642061348
-0.380220968,0.586680529,0.47389893
-0.43574704,0.592111906,0.342695393
-0.471954664,0.638916328,0.217447258
-0.404167661,0.686345603,0.243381617
-0.127857131,0.735126293,0.300385215
0.100402156,0.718265759,0.343956499
0.258705863,0.647896922,0.370425258
0.494767384,0.632322921,0.487727841
0.685598584,0.663962506,0.620718262
0.623158787,0.691333913,0.72224986
0.559784923,0.690099402,0.824671393
0.553185671,0.597179711,0.825544084
0.553415973,0.498781296,0.78157284
0.59145315,0.503718168,0.712992641
0.743342332,0.552599396,0.697998485
0.906600465,0.637858928,0.708802934
0.962231751,0.808316032,0.735742086
0.947100818,0.979292776,0.83664357
0.923366891,1.090484037,0.937960795
0.897358005,1.094550556,1.040219393
0.874289849,1.032458549,1.186003097
0.781020613,0.97430622,1.321660107
0.649254766,1.040306925,1.3757541
0.60842825,1.182276186,1.373808373
0.771894473,1.190810206,1.364630649
1.002111342,1.078785416,1.374899091
1.047799911,0.897252791,1.428711638
0.972941362,0.621834845,1.471080707
0.904311477,0.324230201,1.371354696
0.904555808,0.01662731,1.124800148
0.811875186,-0.253104408,0.855222745
0.628280367,-0.383184494,0.761140147
0.483763175,-0.553458058,0.822964297
0.452682941,-0.799977827,1.023688821
0.65785133,-0.909336028,1.319929337
1.069644663,-0.797179721,1.785549246
1.354373459,-0.670743545,2.281777935
1.378108555,-0.633693625,2.493356154
1.277986969,-0.765915983,2.381776917
1.339380472,-1.021952937,2.015439805
1.281487086,-1.170604453,1.306386111
0.854682062,-1.310632517,0.509576247
0.213756148,-1.504574542,-0.033710985
-0.247529932,-1.658323672,-0.402033863
-1.062009638,-1.837565556,-0.50170449
-2.009676273,-1.982809893,-0.585391804
-2.517771926,-2.078719999,-0.818455879
-2.681647314,-2.010085438,-0.86830829
-2.70857273,-1.775287672,-0.680679394
-2.773708342,-1.329025667,-0.344593628
-2.629721896,-0.946374257,-0.231445388
-2.342305469,-0.689631785,-0.221277337
-2.028536456,-0.417994526,-0.192430013
-1.772051758,-0.360246101,-0.266856601
-1.593924558,-0.382432214,-0.180112822
-1.529927594,-0.429434788,0.023511955
-1.322608201,-0.488800001,0.16183979
-0.983089831,-0.503676667,0.053554626
-0.759128004,-0.288584887,-0.142337071
-0.803833334,0.148341719,-0.451315635
-0.892951879,0.6172557,-0.854601836
-0.943307271,0.98462537,-1.23480936
-0.85070724,1.236701019,-1.606289826
-0.753808708,1.374357678,-1.71228308
-0.655182403,1.413402571,-1.46726787
-0.456974574,1.28019237,-1.090785797
-0.354867952,1.151128768,-0.758736301
-0.319451771,1.072013146,-0.465705687
-0.308773688,0.952221814,-0.395140743
-0.378746804,0.787818603,-0.464980587
-0.390740024,0.682836718,-0.532350973
-0.241676421,0.635818362,-0.433293217
-0.003309563,0.688227763,-0.132775462
0.187407034,0.703841512,0.12721023
0.230979652,0.644164165,0.26008433
0.14678395,0.560496286,0.176990159
0.04055296,0.580495703,-0.044224926
-0.065858081,0.710588648,-0.227497819
-0.176925442,0.801834269,-0.25713001
-0.073924483,0.901484145,-0.095058457
0.162928444,0.870978532,0.120411363
0.326502237,0.820171305,0.27979017
0.55537529,0.831708598,0.291427417
0.855008225,0.779817667,0.136107529
0.939125601,0.730928256,-0.077232731
0.821966372,0.688081048,-0.206951436
0.623541064,0.631594022,-0.304463424
0.413445192,0.528455135,-0.407730029
0.278270998,0.477828525,-0.446084018
0.200590377,0.521069116,-0.466269897
0.252946003,0.636457244,-0.462145656
0.333600671,0.797390733,-0.435793802
0.346739554,0.942090881,-0.368838719
0.309701909,0.967480758,-0.342293388
0.400927071,0.842607009,-0.305454919
0.544769725,0.564282235,-0.255969296
0.594548778,0.315187062,-0.220641377
0.486591092,0.211231013,-0.154903854
0.49675359,0.14548516,-0.108753366
0.740121617,0.027236382,-0.187991592
0.995073698,-0.072512279,-0.472004349
1.092643261,0.037920858,-0.85312285
1.085318033,0.29190614,-1.164342762
1.155134496,0.52286769,-1.309376964
1.346966397,0.690655867,-1.279001407
1.486241597,0.78704645,-1.255111413
1.536187824,0.718801181,-1.179267359
1.522840851,0.39921033,-1.019891621
1.297336982,-0.031102994,-0.814554634
1.234464638,-0.36746027,-0.589211801
1.328149469,-0.541188359,-0.301852949
1.18251584,-0.685702629,-0.17869594
0.953878934,-0.830106424,-0.062888126
0.414777865,-0.731363141,0.198432176
-0.804460087,-0.888379749,0.628023908
-2.298573879,-1.631281936,1.050469276
-3.285763546,-2.64829391,1.523687969
-3.524637769,-3.422964278,2.000426799
-3.310692236,-3.287446969,2.242059965
-2.684951031,-2.210600997,1.744546496
-1.852173343,-0.855522604,0.333560047
-1.193418342,-0.186991475,-1.155264699
-1.333721131,-0.179172326,-2.097421923
-1.750719047,-0.590337298,-2.225446245
-1.944402714,-1.104308565,-2.020790372
-1.891860041,-1.291014793,-1.543623819
-1.762045913,-1.021867597,-0.687800478
-1.368991182,-0.443188004,0.306499606
-0.730813763,0.063369187,1.19806003
-0.245094741,0.298950798,1.797028671
-0.041221689,0.401817883,2.038630127
0.045334349,0.627161008,1.950951697
0.054386291,0.859979584,1.593367654
0.00291797,0.968799439,1.06793479
-0.009430676,1.101056285,0.589610445
-0.103081568,1.270191201,0.300369871
-0.333043037,1.335762282,0.146501498
-0.461291816,1.175787408,0.123292179
-0.356289473,0.854026228,0.21429347
-0.090395141,0.556353195,0.351688409
0.127741396,0.467918541,0.535127306
0.28925179,0.574337765,0.633038376
0.438315429,0.737150492,0.578393762
0.536350272,0.877992795,0.441203406
0.500095886,0.921262612,0.268021553
0.414618912,0.852313579,0.149990655
0.376682272,0.753954327,0.175033472
0.398875399,0.706053343,0.335719563
0.508840333,0.793777804,0.636771571
0.632823272,0.966275474,0.972031115
0.671460168,1.10103115,1.194936784
0.681745416,1.183603051,1.335517659
0.571793341,1.253276891,1.344429572
0.462878208,1.155221006,1.246369742
0.438537548,1.037055814,1.267232789
0.404949751,1.013468602,1.375560624
0.310722484,1.018532315,1.448402865
0.460192915,0.967701707,1.427758136
0.926108299,0.755813691,1.47513422
1.164235502,0.313553908,1.504289295
1.041242744,-0.256724352,1.531016997
1.109976673,-0.73203651,1.464585353
1.162632743,-0.880848769,1.28627359
1.017653779,-0.792433988,1.100143992
0.787267983,-0.688064682,0.974213427
0.633919835,-0.630530192,0.9033986
0.619124417,-0.564381603,0.91794209
0.672798724,-0.563309006,1.060920966
0.712058721,-0.681457831,1.318323948
0.622170945,-0.895635419,1.532694282
0.184001646,-1.201366671,1.291270229
-0.24884496,-1.735927137,0.55840852
-0.389499668,-2.262283837,-0.214306183
-0.689983667,-2.468917002,-0.560463407
-1.403074654,-2.622487853,-0.619663638
-2.135652431,-2.959303979,-0.742299691
-2.614953366,-3.080751261,-0.957688409
-2.777722839,-2.44097744,-0.682458825
-2.404649404,-1.110236786,0.283359846
-2.081870572,-0.044371641,0.699782446
-2.106736133,0.308942615,0.131088532
-1.822957916,0.35844402,-0.517706362
-1.599241369,0.318379721,-0.833849994
-1.38695354,0.345092371,-0.871742502
-1.208872078,0.53552142,-0.60852908
-1.065838256,0.731441467,-0.289670636
-1.020328478,0.803718767,-0.333999753
-1.002249289,0.791347946,-0.586471855
-0.99526776,0.733469173,-1.066776706
-1.115591591,0.711485305,-1.441447931
-1.110597363,0.655232672,-1.67478074
-0.896519801,0.6136983,-1.769802957
-0.740757577,0.593639262,-1.447049843
-0.536864651,0.55455579,-0.903951704
-0.316768779,0.49354398,-0.455904278
-0.126426203,0.521286558,-0.058864715
-0.133877761,0.563451629,0.170348529
-0.140209302,0.65376143,0.148502024
-0.097286654,0.814051361,0.043102644
-0.041169046,0.947515828,-0.131755033
-0.046440228,1.094498534,-0.300790142
-0.047686465,1.100679268,-0.434178183
0.048156384,1.067267412,-0.491960364
0.210468797,1.032711647,-0.538328732
0.268047747,1.045491049,-0.569731732
0.275897784,1.021636711,-0.610299159
0.274679659,0.919112156,-0.596578092
0.188770175,0.858119635,-0.530189265
0.034158254,0.802640324,-0.471305114
-0.013275679,0.716864075,-0.377087492
0.035538913,0.716966367,-0.289493088
0.241568923,0.72942019,-0.265477567
0.467463198,0.781647805,-0.319633082
0.487250433,0.897472571,-0.404740784
0.442847812,0.964455857,-0.513357226
0.478366869,0.987924996,-0.599349456
0.591130458,0.989891327,-0.663118895
0.756637867,1.000796168,-0.771277802
0.73844287,0.989510804,-0.90636841
0.516650715,1.020693293,-1.014848805
0.465140308,1.022935519,-1.001169385
0.495156676,0.865958658,-0.813471807
0.379561627,0.603612959,-0.699757896
0.838733967,0.379470442,-0.776202546
1.338560973,0.22544717,-0.893358268
1.061257943,0.0790145,-0.917832053
0.501435647,-0.122742583,-0.929918797
0.591423888,-0.327319399,-1.100881074
1.035782141,-0.414365814,-1.352795688
1.143184531,-0.355651759,-1.518299846
1.114160681,-0.185514973,-1.619156614
1.150097087,-0.145920045,-1.663865378
1.045980879,-0.363046546,-1.472355549
0.52272514,-0.858740982,-1.041701886
-0.047390733,-1.365422092,-0.593480418
-0.000129691,-1.694953906,-0.38513139
0.304950879,-1.741066837,-0.197747847
-0.399686643,-1.881452044,0.104254155
-1.768376285,-1.939591514,0.319356457
-2.096038213,-1.722515282,0.231588596
-1.73808636,-1.571259721,0.060338003
-1.790011778,-1.348704181,0.056262132
-2.07065009,-0.895105258,0.144446611
-2.20859141,-0.4259978,0.262106922
-2.205530854,-0.078144731,0.206811005
-2.08354815,0.005178864,0.156445676
-1.983327195,-0.068651511,0.050848436
-1.817766046,-0.211646608,-0.131619424
-1.609574547,-0.348505979,-0.183227008
-1.365347273,-0.332091435,0.11327289
-1.147038868,-0.26971009,0.541886863
-1.004380456,-0.137097271,0.935034532
-0.777244602,0.125982003,1.186267448
-0.554530145,0.315952202,1.237686523
-0.343437042,0.414803621,1.140460221
-0.184463418,0.450061397,1.005004433
-0.073856642,0.456924268,0.881210734
-0.004954408,0.472532172,0.802680656
0.036948834,0.624906507,0.798154557
-0.041713857,0.832659615,0.758299225
-0.188274464,0.96901922,0.719850836
-0.246585235,1.077635077,0.667418492
-0.178924489,1.032052891,0.444426021
-0.009425963,0.928666751,0.249491624
0.210769241,0.869540608,0.199886028
0.404154801,0.763577311,0.295778305
0.481774595,0.691150957,0.503220302
0.479892471,0.624931057,0.758167853
0.461870493,0.516831332,1.00049017
0.422300699,0.424005165,1.154598636
0.357901584,0.43149289,1.191659808
0.283797086,0.483504817,1.134045385
0.27562779,0.540969748,1.056000169
0.385424382,0.671533818,0.991429497
0.549606059,0.831634364,0.936679962
0.68720485,1.026848308,0.889535202
0.699013361,1.18163555,0.8589669
0.699632954,1.291533848,0.867181624
0.774649325,1.352897541,0.907482216
0.998573815,1.280244977,1.049887385
1.26496616,0.987641503,1.317692664
1.258557462,0.524347699,1.603109296
1.009144309,0.12468378,1.848884969
0.734428374,-0.116564771,2.01629613
0.575561169,-0.279063025,1.925417881
0.673600688,-0.384793098,1.663325426
0.820621971,-0.523480269,1.410429839
0.811240395,-0.686188951,1.296615828
0.820755242,-0.83775197,1.330849083
0.917677155,-0.833366302,1.44167984
0.979049615,-0.706526221,1.511854323
0.957054057,-0.595220978,1.547327934
0.932101986,-0.608162878,1.60406762
0.903065277,-0.764783764,1.680267062
0.608123715,-1.058574987,1.499604644
-0.041351453,-1.482306596,0.787672326
-0.555630105,-1.985321584,-0.191380796
-0.829302121,-2.494682727,-1.002545203
-1.47700732,-2.821996865,-1.25153297
-2.833869673,-2.631626268,-0.672297642
-3.296447437,-2.096851283,0.025162352
-2.273687275,-1.887151717,0.50269014
-1.642427015,-1.7712609,0.495588784
-1.66831432,-1.432232944,-0.249979262
-2.063162364,-0.985965094,-0.84744042
-1.984893714,-0.626693975,-0.965664941
-1.549754577,-0.381184844,-0.832621475
-1.399255388,-0.141465403,-0.483436866
-1.412249309,0.026082536,-0.222514186
-1.169326688,0.068672554,-0.181131205
-1.050361213,0.100285252,-0.440796871
-1.196456687,0.372788772,-0.861542741
-1.370576406,0.864652836,-1.208153701
-1.417498316,1.264599664,-1.403549285
-1.189444762,1.419042623,-1.314052116
-1.127699377,1.434400351,-1.278795509
-1.191658931,1.406162098,-1.126355123
-1.141094281,1.354719496,-0.782520497
-0.859590877,1.235005321,-0.542748887
-0.624961452,1.077939029,-0.304083192
-0.529810714,1.027790558,-0.212853208
-0.646281304,1.115453643,-0.302476049
-0.732393068,1.197687106,-0.394751744
-0.641793344,1.254517831,-0.408195163
-0.557620987,1.246703358,-0.306927914
-0.310881474,1.031301781,-0.142017484
0.074504274,0.73442019,0.016932868
0.267126504,0.455668131,0.112661772
0.298895232,0.399086412,0.163805538
0.248933844,0.529540592,0.161207192
0.181932402,0.688179248,0.023454379
0.160457086,0.791050424,-0.142316175
0.141934774,0.811657159,-0.192861244
0.07513912,0.873169905,-0.213921714
0.139416654,0.933791839,-0.288157017
0.173119035,0.971834277,-0.345830184
0.293542199,0.982877649,-0.440803155
0.526077884,1.038639868,-0.587922492
0.529828176,1.076401736,-0.654579907
0.3834335,1.162442189,-0.674027096
0.371650744,1.258683718,-0.699107469
0.470485176,1.272245211,-0.762340901
0.592726239,1.216424539,-0.742419518
0.502366169,1.13604635,-0.66643065
0.335139133,0.977559084,-0.684887951
0.257854817,0.75905545,-0.759723558
0.304566336,0.543249968,-0.788031515
0.422783514,0.300501534,-0.766913762
0.349111544,0.127255676,-0.687975981
0.247492395,-0.021250293,-0.628050796
0.360613766,-0.281490545,-0.680412121
0.41500002,-0.453171638,-0.729878163
0.434141907,-0.483273346,-0.810813548
0.613217165,-0.435544211,-0.923947906
0.779427207,-0.34410979,-1.101448791
0.94111999,-0.266759424,-1.35273066
1.158362226,-0.267849557,-1.604966176
1.035888524,-0.393615287,-1.67939934
0.356778133,-0.674740505,-1.499404738
-0.039983635,-1.026619176,-1.271275781
0.216430884,-1.392126559,-1.129055322
0.611412235,-1.728161179,-0.971899451
0.527181388,-1.959429018,-0.636202539
-0.291640219,-2.077677796,-0.285870805
-1.210749416,-2.12073251,-0.128191057
-1.716726761,-2.030657102,-0.145229578
-1.916698714,-1.846931935,-0.120499334
-1.936669489,-1.341285429,0.015617402
-1.615742422,-0.629960283,0.071483812
-1.529237858,-0.158309571,0.163378252
-1.76374804,0.073853756,0.355754343
-1.979002902,0.242821499,0.459029424
-1.984423758,0.324208573,0.396497418
-1.927159318,0.252534499,0.232016027
-1.69853644,0.182313546,0.096755178
-1.366333946,0.204693136,0.190882783
-1.150886191,0.282474879,0.502910651
-1.04321609,0.296585238,0.898289002
-0.848674346,0.333161695,1.221404373
-0.56246207,0.378804671,1.45060169
-0.303041867,0.413023167,1.529887262
-0.132887508,0.403157607,1.428096136
-0.023732794,0.347629196,1.249641311
-0.038659109,0.314906492,1.022510864
-0.109539475,0.291890358,0.836613613
-0.162996304,0.412061629,0.647112055
-0.260913109,0.605468232,0.454316716
-0.250091161,0.767311237,0.248841928
-0.121847059,0.675353084,0.050120852
0.012369652,0.652018386,-0.025287586
-0.017776443,0.778344088,0.098650198
-0.052108957,0.892998056,0.305363003
-0.073399601,0.907137641,0.58788479
-0.102106622,0.839480401,0.818359872
-0.105821843,0.762130619,0.925157574
-0.101845943,0.59410688,1.030781995
-0.110021048,0.390963896,1.200661445
-0.060695566,0.224740483,1.294495475
0.004470414,0.193934426,1.293834088
0.100828848,0.369185779,1.195625351
0.275792625,0.588373889,1.066354535
0.509307951,0.714385118,0.936494376
0.689947427,0.833776052,0.839731015
0.777704036,0.995250224,0.810547152
0.758401954,1.143200898,0.846253402
0.689755704,1.268124916,0.918708105
0.575521422,1.330453654,1.01421606
0.583209054,1.254541796,1.131987722
0.848227771,0.997085623,1.343690883
1.116073237,0.576188946,1.590411581
0.997976434,0.159286307,1.724130023
0.639395636,-0.075644147,1.729163195
0.384943905,-0.079667995,1.540143429
0.333702378,0.035419688,1.177723345
0.427926137,0.076861706,0.778392165
0.551660069,0.0412614,0.522735442
0.714428373,-0.008926818,0.552795503
1.024459952,-0.086768767,0.806486771
1.176093113,-0.236360778,1.09113914
1.169632977,-0.417526324,1.367671624
1.153855563,-0.542357988,1.567702029
1.004943935,-0.748167561,1.548624403
0.65426938,-1.100516771,1.180191927
0.098836806,-1.639051986,0.39158232
-0.155883878,-2.396601123,-0.712063689
-0.31760238,-3.114619628,-1.660077238
-1.317545073,-3.493175293,-1.97683228
-2.553983057,-3.201503547,-1.610007677
-2.817262237,-2.4440643,-0.621011107
-2.236911496,-1.608824605,0.555433596
-1.781392418,-0.926362566,1.018499436
-1.633344714,-0.383065836,0.819437876
-1.807936726,-0.111907885,0.409661728
-2.071497646,-0.234449976,-0.028242929
-1.880770492,-0.466261421,-0.421809116
-1.550463017,-0.63140113,-0.682591949
-1.518884807,-0.587256283,-0.776104784
-1.596091965,-0.448120784,-0.708900987
-1.459932267,-0.278554491,-0.655766486
-1.303804132,0.034085225,-0.724263392
-1.201619184,0.437769486,-0.931089448
-1.141384277,0.782674226,-1.120215013
-1.019996543,1.085339076,-1.107496985
-0.855013997,1.246098377,-1.046557364
-0.74709847,1.268358725,-0.879364375
-0.751632095,1.147607608,-0.483302572
-0.621880949,1.069541203,-0.016905834
-0.445800744,0.959337784,0.263961464
-0.39610009,0.88671503,0.205911134
-0.434947414,1.011170847,-0.038716684
-0.524627064,1.151025892,-0.233690536
-0.587652552,1.238726972,-0.388706034
-0.482906266,1.199857435,-0.463552016
-0.196132813,1.015163716,-0.38943201
0.10372224,0.791660665,-0.205787507
0.391964049,0.637258039,0.003738602
0.517638557,0.496222259,0.033466509
0.376580492,0.541936547,-0.005697919
0.320624212,0.676223437,-0.141843297
0.34269817,0.667280252,-0.334033656
0.320637145,0.677547964,-0.436767908
0.299546426,0.757434571,-0.510391801
0.354970791,0.926575332,-0.549260314
0.447775332,1.056809147,-0.58360799
0.552007275,1.112635079,-0.652859951
0.639148967,1.104026241,-0.689063922
0.641616819,1.156455516,-0.606137217
0.691250911,1.285360128,-0.486044857
0.785202283,1.382450968,-0.39936669
0.910821882,1.390619077,-0.392262849
0.993282723,1.302532212,-0.549429972
0.922077436,1.202769523,-0.658052551
0.740263071,1.069768582,-0.691014618
0.680538962,0.838720523,-0.700201548
0.758779555,0.5898463,-0.723478525
0.673201971,0.372109558,-0.778662652
0.443939699,0.190225635,-0.874324628
0.228047708,0.021717326,-1.04242304
0.211328026,-0.092945995,-1.207130787
0.45215804,-0.152428111,-1.380830965
0.727661948,-0.182573074,-1.433271201
0.931123497,-0.19576398,-1.492415317
1.295659404,-0.270354233,-1.511023279
