Az,Ay,Ax
-2.44168588,-1.673128443,0.983049645
-1.47568747,-0.111220487,-0.939935164
-1.423729319,0.239566296,-1.933647219
-1.342411803,0.143105572,-2.030993056
-1.490574658,-0.506754759,-1.604305666
-2.773273458,-1.476288358,-0.732188924
-4.216704672,-2.008396755,0.085378628
-4.072087527,-1.85027014,0.278454684
-2.784564667,-1.394473998,-0.112997726
-1.764322041,-0.917940774,-0.393257121
-1.342671331,-0.634203328,-0.140614193
-1.191298281,-0.389225528,0.381887001
-0.966260861,-0.03139584,0.8216934
-0.758301417,0.21726854,1.000889399
-0.626861148,0.31567923,1.034487863
-0.545727208,0.564406153,1.001333782
-0.499182863,0.641758273,0.930064343
-0.362545026,0.59735799,1.045733042
0.023048246,0.738399031,1.304195323
0.341279535,1.05386491,1.464203661
0.303356339,1.470803205,1.463601018
0.03806465,1.856215896,1.338452252
-0.227913268,2.0243694,1.202339023
-0.345638899,2.000774589,1.041742511
-0.276788066,1.792331161,0.845895529
-0.108043026,1.606682332,0.692771252
0.132278546,1.592205479,0.496715669
0.248822201,1.695549533,0.513778082
0.163902276,1.894283469,0.684578009
0.097082145,1.98419521,0.770914595
0.295445493,1.961555509,0.803210599
0.602911533,1.942299604,0.800027219
0.853762682,1.834654637,0.688462522
1.062944362,1.746196602,0.658536755
1.18263574,1.798751549,0.571974616
1.158081729,1.872692984,0.476642018
1.036196055,1.914004068,0.484214572
0.939954526,1.823071167,0.581383738
0.963953753,1.377398945,0.923787747
1.071996268,0.735174808,1.513654066
0.966290087,0.064939213,2.154586848
0.548289643,-0.395175376,2.650285376
0.191957573,-0.634548196,2.739550637
0.18561025,-0.759070063,2.159144366
0.654275225,-1.139641744,0.985783015
1.333063544,-1.643484415,-0.327699484
1.798010375,-1.756236934,-0.955652811
2.244586268,-1.663377449,-1.215743133
2.390238602,-1.720924798,-0.838826321
2.270934177,-2.171967607,0.350404068
2.181986312,-2.597934427,1.447303818
1.45877316,-3.154855193,1.73430275
0.032279637,-3.636620472,0.813795048
-0.899102218,-3.6310605,-0.925043008
-1.574649948,-2.896905098,-1.838280573
-3.125118226,-1.751909719,-0.956509282
-3.286745543,-0.877139977,0.040323681
-1.678098048,-0.658928604,0.246539497
-2.140766997,-0.3057634,0.146118928
-2.877095067,0.154465755,-0.115030693
-2.359451249,0.103348731,-0.120771575
-2.347042434,-0.022395372,0.096595749
-2.553272278,-0.275231484,0.048878743
-2.349884964,-0.523947302,0.064734192
-2.296143437,-0.772747291,0.335333194
-2.029515531,-0.982331121,0.439034391
-1.53863171,-0.930814284,0.326625717
-0.953753919,-0.669389207,-0.086459117
-0.71744509,-0.120492758,-0.345188817
-0.696001978,0.482771826,-0.596181202
-0.589879544,1.040479943,-0.758263423
-0.401150943,1.385391697,-0.755349289
-0.335168359,1.489602013,-0.754739925
-0.282423405,1.348304368,-0.749590141
-0.157626849,1.250598612,-0.81159783
-0.306357823,1.326239251,-0.897313143
-0.417327586,1.588014457,-0.845281489
-0.166994981,1.830517976,-0.725997814
-0.166101357,1.888219054,-0.604607085
-0.199217335,1.668265221,-0.429493825
-0.055313854,1.523968393,-0.261025995
0.095126846,1.495287073,-0.177029176
0.333284408,1.540280646,-0.12829291
0.625351913,1.692729215,-0.167970548
0.761564802,1.718198003,-0.378279771
0.722588298,1.749405042,-0.551743363
0.58565999,1.794645867,-0.703358112
0.516474226,1.75811208,-0.742984313
0.4603549,1.668800643,-0.635354544
0.411136404,1.643252944,-0.532955369
0.517082129,1.74037944,-0.5646423
0.71380761,1.873371614,-0.618975656
1.061222287,1.962259857,-0.63486033
1.670889139,1.922014941,-0.845920079
1.995627874,1.824130905,-1.27823013
1.581108331,1.456262638,-1.904885819
0.840091811,1.124258881,-2.296887533
-0.01620291,0.674922292,-2.302731729
-0.372947177,0.312493586,-1.957525522
0.013246435,0.023955461,-1.410486976
0.498555123,-0.235268307,-1.007041346
0.692954792,-0.25400048,-0.791477125
1.187936696,-0.130648826,-0.750122786
2.044701409,-0.156536131,-0.992524306
2.840613302,-0.34860301,-1.446508868
3.008347119,-0.68276716,-1.762746901
2.294426696,-1.108265193,-1.916001526
1.525650063,-1.789490384,-1.927020786
0.652246349,-2.716548531,-1.52473777
-0.494262321,-3.542317218,-0.752141286
-1.587243472,-3.665706866,0.351469944
-1.856827306,-2.750594009,0.962728011
-1.66404848,-2.241862981,0.889184343
-2.301649049,-2.654149066,1.128093053
-3.114409785,-2.727083954,1.342681706
-3.193529499,-2.054535406,0.994342023
-2.696745514,-1.142211302,0.102777215
-2.40415373,-0.731905577,-0.687530283
-2.560573541,-0.782178551,-1.181956599
-2.622120189,-1.057543891,-1.478727276
-2.260561836,-1.371792796,-1.591603275
-1.749375232,-1.554253642,-1.381890119
-1.360225107,-1.335517952,-0.637399347
-1.025333228,-0.95205581,0.290362272
-0.687149905,-0.358062912,1.031506217
-0.529462193,0.15433073,1.282780633
-0.509825801,0.472623357,1.08800318
-0.402408213,0.664172934,0.661547992
-0.190616643,0.76936174,0.268662189
-0.029063634,0.926111806,0.219548614
0.036308673,1.160761104,0.310069135
-0.09194354,1.596923155,0.447737338
-0.298688311,2.058663299,0.612184534
-0.505232664,2.371647299,0.685571988
-0.662275649,2.497794721,0.748957396
-0.621888621,2.568395613,0.731885996
-0.38074353,2.539323248,0.681809713
-0.10405308,2.330060904,0.744981624
0.230846983,2.246090243,0.868547798
0.404717038,2.155196505,0.966424381
0.456418072,2.120325098,1.161586741
0.504848049,2.162616426,1.240640989
0.65251881,2.166663071,1.113019548
0.946508697,1.989583918,0.840057324
1.186379676,1.783245353,0.692543873
1.35458038,1.702801112,0.636645314
1.520359555,1.676869967,0.632431642
1.618925728,1.632827997,0.712362526
1.646871135,1.501209449,0.803194597
1.604601435,1.306037006,0.945979559
1.51693075,0.98238782,1.148309034
1.431143395,0.444712437,1.462819074
1.280130995,-0.334926367,1.799153116
0.875515518,-0.962382558,2.059594296
0.348403103,-1.163536414,2.138990343
0.084800609,-1.099745202,1.841812254
0.25196291,-1.137671321,1.1617035
0.850792142,-1.570523808,0.29747298
1.541113005,-1.992256936,-0.478908867
2.009499163,-2.065909032,-0.785751441
2.153019745,-2.040641905,-0.44168929
2.140997883,-2.204592111,0.416373208
2.077055865,-2.51233295,0.94707656
1.970830117,-2.823082906,0.82826781
1.51057875,-3.114198188,0.374177596
0.168313078,-3.215655406,-0.582623947
