Az,Ay,Ax
-0.3331332,1.506359671,-0.427706357
-0.294810775,1.622348104,-0.576829874
-0.173996969,1.718342965,-0.763614721
-0.056731357,1.700978573,-0.99177378
0.103763303,1.615796198,-1.22168962
0.320432708,1.494406199,-1.367130941
0.602871201,1.375661746,-1.369041159
0.946499783,1.266042264,-1.251312897
1.253559799,0.994237248,-1.003487891
1.536227717,0.669670947,-0.812515237
1.660316746,0.409144865,-0.621085195
1.602611722,0.333733942,-0.558513004
1.731296262,0.31772681,-0.563161706
1.845983256,0.080223876,-0.472812742
1.682204899,-0.399917017,-0.409528895
1.399743902,-0.834155407,-0.563383825
1.410997117,-0.798951991,-0.808312817
1.845641749,-0.446501074,-0.964588836
2.109253961,-0.123592477,-0.905308672
1.918836603,-0.01437164,-0.769863844
1.72941527,-0.176749483,-0.690619919
1.729869152,-0.598538725,-0.72666037
1.574306834,-1.277847853,-0.874895706
0.60413333,-2.367296702,-0.671617113
-1.279791973,-4.044858159,0.143712013
-2.196617333,-5.795653194,1.09176414
-1.015680725,-6.276609495,1.169831715
0.189745888,-4.710597612,-0.01017417
-0.189636437,-2.657638662,-1.982297268
-1.545335591,-1.471639656,-3.199856072
-2.617275964,-0.905203458,-2.792321273
-3.014474078,-0.511782232,-1.694711329
-2.812945543,-0.29888767,-0.741751556
-2.27876414,-0.427002008,0.060035056
-1.956965258,-0.562015459,0.599732903
-1.838776393,-0.475130956,0.754614545
-1.761497631,-0.215800805,0.709369336
-1.684054326,0.195644153,0.67940236
-1.595549236,0.721537328,0.842662246
-1.450255215,1.101980414,0.962819488
-1.181580313,1.340841777,0.936641675
-0.838638251,1.434047884,0.749468122
-0.671387688,1.428676712,0.611800357
-0.466877507,1.480217514,0.390449809
-0.585615676,1.465935307,0.18599956
-0.732625708,1.530161403,0.226764683
-0.770058198,1.590501013,0.390602953
-0.652575435,1.700803216,0.727083564
-0.532158081,1.729430176,0.972766882
-0.438634578,1.7036966,1.225092414
-0.343343628,1.60413031,1.381592305
-0.322322029,1.426132289,1.315586924
-0.289310278,1.323564479,1.192756956
-0.371199457,1.245813131,0.987661084
-0.367214333,1.175264846,0.748382372
-0.221925572,1.111626779,0.736148621
0.003184329,1.048825747,0.855253432
0.173018333,1.011257356,0.919585911
0.316661227,1.045709076,0.964279332
0.3803576,1.059766243,1.068029337
0.465474655,1.052528693,1.176224631
0.610879151,1.035547163,1.202400982
0.784811822,0.948401964,1.155036005
0.887271349,0.816042242,1.087970593
0.833458072,0.734183459,1.041471
0.699986006,0.74461659,1.079491519
0.56424351,0.783535811,1.230390521
0.442871047,0.886626183,1.412181797
0.48378641,0.841519213,1.520509485
0.482599977,0.614307372,1.435549228
0.373864877,0.33070378,1.149862986
0.322544001,0.090652331,0.805197681
0.399306923,-0.076858199,0.508572403
0.619797786,-0.215482241,0.305896964
0.788648478,-0.394700744,0.165187567
0.900976926,-0.497397733,0.073507865
0.974795319,-0.402818,0.013075097
1.101543045,-0.112871177,0.016699717
1.297245796,0.164806531,0.098829208
1.290778792,0.098852588,0.193577064
1.004447238,-0.548257567,0.123957
1.075712,-1.571342139,0.119313777
1.160896713,-2.319495671,0.382772698
0.633841801,-2.622581377,0.54827956
-0.049070905,-2.709405674,0.58833553
-0.896343275,-2.672432326,0.708152946
-2.012472626,-2.315273085,0.963084861
-2.895922517,-1.598295028,1.27617992
-3.037720513,-0.757394823,1.515606516
-2.359187338,-0.137065122,1.493916077
-1.782227115,0.229876093,1.128264317
-1.821768852,0.409438879,0.640641836
-1.755811402,0.363626976,0.27817952
-1.457720144,0.104780225,0.144169182
-1.170114477,-0.244808289,0.0975559
-1.104693765,-0.515268321,0.040346331
-1.261850658,-0.659152476,-0.008700901
-1.394058988,-0.622733255,-0.049418111
-1.218608898,-0.500316251,-0.133720196
-0.98076811,-0.259431273,-0.219307645
-0.782922794,0.020040918,-0.219566917
-0.619551556,0.230994867,-0.174157859
-0.528468725,0.414818818,-0.148798011
-0.483277145,0.661045742,-0.075237721
-0.433570281,0.931457843,-0.030815117
-0.380684932,1.222423487,-0.025476021
-0.343671983,1.399929926,-0.04463
-0.33562677,1.543663858,-0.066587017
-0.260334505,1.628173449,-0.102061358
-0.112994219,1.598781935,-0.250521187
0.068300068,1.556646674,-0.350054706
0.160650142,1.559344827,-0.403084797
0.242575561,1.571826123,-0.536292368
0.333419615,1.572809873,-0.745613492
0.42836789,1.568246511,-0.883809664
0.615805501,1.515267785,-0.994953579
0.78760686,1.417209562,-1.114955923
0.899409677,1.353194478,-1.202027181
0.988094653,1.334396839,-1.304984574
1.131475681,1.301482411,-1.362723646
1.351824797,1.26673843,-1.389703715
1.484864317,1.23674895,-1.407482825
1.620668626,1.18166653,-1.486975464
1.852375587,1.038565634,-1.642030709
2.188191304,0.851329829,-1.90846017
2.535363697,0.463311339,-2.183767935
2.56803847,-0.258853765,-2.314150511
2.028510737,-1.156374267,-2.447784197
1.39082176,-1.738636395,-2.621765384
1.349490363,-1.679288719,-2.537240304
1.8722071,-1.08996089,-2.009011964
2.379263326,-0.531852376,-1.476827872
2.292749703,-0.427857748,-1.049247479
1.654013116,-1.006191305,-0.550419421
0.69158175,-2.381436871,0.160016959
-0.51276496,-4.262955551,1.066898579
-1.402296947,-5.794536173,2.042526696
-1.523109731,-6.11407617,2.488541447
-0.978509225,-4.870065704,2.040785405
-0.496955981,-2.612082779,0.448891768
-0.509821453,-0.892872969,-1.528300577
-1.425783329,-0.384722371,-2.259916524
-2.684647957,-0.329810047,-1.665487865
-3.238893074,-0.121231593,-0.732220342
-2.976602904,0.08463877,0.144338913
-2.410928485,0.19564766,0.719973147
-2.166700042,0.299807122,0.796097186
-2.1632103,0.448982369,0.731605133
-2.162810487,0.64567457,0.677710461
-1.974707836,0.861456671,0.556923689
-1.729008735,1.020105848,0.407685898
-1.471810921,1.053382095,0.240411223
-1.171767505,0.968397873,0.075190814
-0.935754079,0.914453517,-0.109573597
-0.748078129,0.911693404,-0.102146369
-0.533345683,0.970187094,0.044041368
-0.380270068,1.096203,0.167170338
-0.308662629,1.193052431,0.254403216
-0.282512435,1.249939855,0.388317181
-0.236211287,1.275040979,0.54153615
-0.258534178,1.296926647,0.665783
-0.218707194,1.337537475,0.693870738
-0.122751789,1.409550572,0.681214377
-0.022364977,1.456889246,0.673549542
-0.04900763,1.439534791,0.614512831
-0.204961432,1.375541919,0.569681171
-0.296503259,1.29659347,0.430106404
-0.105882633,1.246028819,0.441739851
0.206775788,1.237190264,0.591859977
0.414194403,1.20752344,0.719352677
0.517853807,1.19278472,0.77918463
0.546690464,1.236986266,0.756077018
0.573134088,1.295654143,0.675887337
0.642334466,1.372941381,0.597625994
0.71602894,1.407722187,0.500612896
0.752141579,1.422149356,0.419581503
0.804897017,1.396214705,0.408145917
0.896747618,1.354354754,0.478279191
1.084131307,1.272504738,0.62927347
1.394058988,1.083747423,0.82463676
1.718290942,0.838337661,0.984817677
1.831912645,0.539044918,0.929976957
1.746381895,0.156135149,0.642887277
1.652093838,-0.241862298,0.2817717
1.690370523,-0.606703326,0.056099762
