Az,Ay,Ax
-2.398632336,0.13811317,-1.005966337
-1.639358275,1.253401978,-0.955591291
-1.035702573,1.328383277,-0.632231808
-1.176802796,0.48301791,-0.214486435
-1.319348907,-0.66908058,0.142341821
-1.331941847,-1.572280881,0.362246335
-1.331789871,-1.9896488,0.346275517
-1.146079083,-1.79735688,0.080411252
-1.019264721,-1.10704705,-0.294690181
-1.038230192,-0.243034265,-0.62561714
-0.745028093,0.570515576,-0.838570301
-0.428115559,1.162548572,-0.857934342
-0.425174172,1.536110082,-0.775366022
-0.437661897,1.675225707,-0.554867414
-0.506242682,1.631080861,-0.302667553
-0.542948355,1.525927126,-0.139531513
-0.435189406,1.437326467,-0.114128776
-0.416766445,1.46904204,-0.211426536
-0.460685082,1.681510487,-0.385118458
-0.308494287,1.973406105,-0.515820986
-0.084179354,2.189215679,-0.593105813
0.156835406,2.305164948,-0.577223549
0.370422043,2.345729598,-0.518816661
0.48952773,2.347030744,-0.442130312
0.500921231,2.308317859,-0.415186264
0.613454554,2.238331884,-0.45145139
0.831975725,2.128437093,-0.575043575
1.125465334,2.017561473,-0.695063747
1.342846687,1.928866122,-0.813519811
1.359230836,1.859633596,-0.959582625
1.416672971,1.477590089,-1.093893627
1.436910288,0.832616945,-1.307144675
1.085299328,1.048005663,-1.279302436
0.665194094,1.538812327,-1.175722453
0.483369208,1.834302171,-1.14888793
0.44454994,1.681360849,-1.035329356
0.416852955,1.338001001,-0.784125228
0.295321501,0.950676338,-0.335242885
0.333266324,0.581225771,0.149591719
0.594701923,0.220646492,0.38960291
0.823919844,-0.054092825,0.427571625
1.079050789,-0.368535206,0.396205961
1.448003344,-0.520691515,0.281719823
1.929876176,-0.412642059,0.010842589
2.523926941,-0.438389664,-0.402285427
2.480672321,-1.004422541,-0.545667039
0.412339277,-2.791625692,-0.317806305
-3.167430597,-5.589960526,0.416421943
-3.122050655,-7.170636895,0.766217962
-0.069921677,-6.090292559,-0.416009782
0.363668404,-3.942257616,-2.001443575
-0.559530072,-2.219412664,-2.95250599
-1.201889233,-1.287877664,-2.749029536
-1.217000293,-0.904755714,-1.11218054
-1.384621298,-0.776741913,0.82534089
-1.906838999,-0.812495364,2.182436102
-2.159856313,-1.179498538,2.438889235
-1.960790369,-1.597607046,1.887415044
-1.713551639,-1.760213437,1.132394768
-1.609632999,-1.742607053,0.449336078
-1.550541343,-1.587577234,0.181030229
-1.370965697,-1.259680913,0.355266194
-1.162512259,-0.593562105,0.640447994
-0.971767642,0.251204127,0.885216024
-0.874747529,0.964964976,1.012697326
-0.791711519,1.510922449,1.005913949
-0.711461339,1.901221159,0.870394668
-0.691946492,2.091526873,0.661663582
-0.679495006,2.144900736,0.416382122
-0.606117635,2.174966789,0.274020647
-0.47182954,2.261460246,0.223734156
-0.402357981,2.253641681,0.291807064
-0.350361215,2.260606844,0.494359023
-0.300060805,2.298300323,0.739413468
-0.226070892,2.345992633,0.987515611
-0.11439793,2.420191841,1.201185104
-0.014643442,2.485230423,1.376127025
0.148677837,2.46064894,1.48709383
