Az,Ay,Ax
-1.155202301,1.510610899,1.149873215
-0.884082052,1.428193897,1.175414483
-0.515707297,1.239945116,1.328451667
-0.174962599,0.99373865,1.563601023
0.123376204,0.726152713,1.816250381
0.269955882,0.45844987,1.945328012
0.275428176,0.313204364,1.834770373
0.251898539,0.331024683,1.587806952
0.215945036,0.453590155,1.340588679
0.172146373,0.643227761,1.120634846
0.132667764,0.839617764,1.032717785
0.039511634,0.980575217,1.074349772
-0.070870941,1.139520748,1.125138002
-0.096114249,1.30823247,1.176464869
-0.006524433,1.400755271,1.299302144
0.170990188,1.393031398,1.443627029
0.404137265,1.33255501,1.630399893
0.545396332,1.271291271,1.766767973
0.501852959,1.212718086,1.771167669
0.362595295,1.277840839,1.712265983
0.227447989,1.389815359,1.616459922
0.203901986,1.474732946,1.541934843
0.347875572,1.412256323,1.529112478
0.675662881,1.094589719,1.520001536
1.02609106,0.709855073,1.526442967
1.274100922,0.415355994,1.544383989
1.416862356,0.269091666,1.517840266
1.478328632,0.180022221,1.469829099
1.430709679,0.121781044,1.376957923
1.284687928,0.073836805,1.238950259
1.312835872,0.065448916,1.108567391
1.6620972,0.10567279,1.107166292
2.028068401,0.138054133,1.134580734
2.270146095,0.096414548,1.198899696
2.314541848,0.072698156,1.473510418
1.835650078,-0.207582428,1.767384936
0.449420176,-0.775667562,1.864416446
-1.284776775,-1.928510148,1.645858743
-1.901012631,-2.850862309,0.838053291
-0.30628947,-3.911128318,-0.881771144
0.471695429,-4.853199325,-1.674123299
-0.837487766,-4.679893846,-1.1523247
-2.136217079,-3.171786454,-0.044964346
-3.115042238,-1.270968615,0.700554234
-3.359152607,0.129751,0.886268456
-2.847582557,0.687519907,0.994847196
-2.581106918,0.795346076,1.365878603
-2.201489177,0.66316288,1.817280601
-1.37190327,0.358252297,1.950735716
-0.928592809,-0.101278939,1.466779941
-1.059824695,-0.762103147,0.479848925
-1.207086948,-1.45698803,-0.585139364
-1.135187102,-1.935842975,-1.585643928
-0.995642146,-1.711342146,-2.18057323
-0.953342781,-0.928552185,-2.192599037
-1.100047254,0.002272037,-1.673211591
-0.987501948,0.640316842,-1.009594318
-0.711548725,0.901444982,-0.424992203
