Az,Ay,Ax
0.529567334,0.721734312,-0.70319788
0.477840653,0.865371798,-0.667337462
0.33976387,0.9323054,-0.538030188
0.312925986,0.907076266,-0.436083944
0.410401148,0.671395871,-0.471547618
0.429193235,0.302933146,-0.630894349
0.344794265,0.082868837,-0.813207019
0.17045389,0.18392858,-0.942835927
0.23582068,0.426643696,-1.032875314
0.453011333,0.571394113,-1.044197795
0.487285212,0.545102902,-0.92685371
0.374424703,0.407356812,-0.716584966
0.233251999,0.24273499,-0.6292053
0.393167835,0.126262573,-0.666798533
0.585161357,0.155238493,-0.658233315
0.443559614,0.20459026,-0.572916171
0.064590838,0.06882453,-0.416283338
-0.229144271,-0.25521687,-0.195508836
-0.261891526,-0.690175975,0.066771105
-0.34266076,-1.087346908,0.362538888
-0.543154691,-1.311192489,0.668491528
-0.600254881,-1.48603,0.789305919
-0.608759674,-1.582905151,0.742051123
-0.631058015,-1.281253862,0.594223199
-0.73706106,-0.716227531,0.257459096
-0.805324157,-0.148477912,-0.251962764
-0.780657918,0.21053251,-0.731535648
-0.732296038,0.273601837,-1.051766184
-0.656870502,0.196938284,-1.179782908
-0.668606679,0.101261988,-1.119954462
-0.770968006,0.012927871,-0.918231574
-0.844957663,0.036462475,-0.500104435
-0.912176804,0.150183547,-0.112123281
-0.982562592,0.282794028,0.270035669
-1.050617306,0.437494176,0.561793048
-1.157141891,0.528328878,0.725758745
-1.254139791,0.5313643,0.797817142
-1.241732583,0.552840219,0.794774998
-1.270726915,0.456020597,0.723939713
-1.324162737,0.227767138,0.622633886
-1.413033445,0.057483052,0.515795523
-1.526094592,-0.067689388,0.451228724
-1.557835299,-0.100913028,0.437540974
-1.466733033,-0.033561493,0.427244073
-1.364158647,-0.000872107,0.380138587
-1.211938918,0.077211834,0.403567759
-1.105420033,0.109140174,0.417684766
-1.02527273,0.061169047,0.407872981
-0.949735843,-0.101463648,0.433419766
-0.846740747,-0.288856105,0.530533987
-0.767237587,-0.399237803,0.680709643
-0.680680709,-0.440396912,0.823784527
-0.522687657,-0.522190229,0.946845382
-0.392656087,-0.655440177,1.082057278
-0.281134132,-0.633837417,1.110147062
-0.252707518,-0.602711042,1.020164885
-0.400463838,-0.831217015,1.068757066
-0.480654834,-0.871940071,1.218635493
-0.372808061,-0.551305264,1.103371284
-0.379027082,-0.369448229,0.906707725
-0.440716353,-0.250361247,0.787094088
-0.44728258,-0.14763737,0.824251487
-0.380105233,0.085333182,0.88007457
-0.352924965,0.247017197,0.827961228
-0.374718571,0.259078806,0.835223328
-0.333325215,0.322663682,0.767870332
-0.317335034,0.292674202,0.652075377
-0.333259018,0.236130477,0.584745762
-0.320467341,0.241161457,0.479181108
-0.35909284,0.185859841,0.348621422
-0.367831588,0.092965284,0.320404213
-0.31257045,0.115864513,0.351107102
-0.287560658,0.190727739,0.430052665
-0.317529826,0.227643804,0.503705893
-0.357305664,0.200779177,0.634607817
-0.347775619,0.190865686,0.7525883
-0.295825067,0.197991008,0.746814392
-0.244083774,0.160848734,0.634918782
-0.186329212,0.096498719,0.488715829
-0.090585695,0.096157943,0.35200142
0.025454759,0.149959091,0.224186357
0.120355395,0.199013337,0.167868549
0.163149412,0.231477098,0.178291451
0.195224466,0.231914905,0.210747614
0.198214588,0.237763046,0.24065411
0.231887725,0.267348622,0.230130652
0.266400527,0.291987389,0.272765094
0.305190861,0.350080681,0.348602133
0.351587579,0.442598221,0.37080812
0.37398295,0.435526675,0.331114699
0.368232716,0.364132587,0.313690394
0.348240898,0.290850494,0.285506502
0.289511792,0.272615164,0.244130225
0.247682091,0.367207172,0.242390999
0.224913356,0.548575547,0.264383635
0.216891523,0.639789603,0.297744637
0.28572979,0.635871553,0.338886502
0.425418831,0.601476532,0.345410059
0.491194787,0.503933857,0.334152752
0.470451566,0.435959806,0.294767064
0.416941948,0.40127077,0.229475677
0.465809001,0.522002013,0.121347037
0.450849917,0.445212788,0.147319682
0.548127365,0.506874002,0.249175818
0.583582125,0.521322214,0.27023585
0.649359688,0.538158782,0.24853109
0.747970577,0.537183215,0.240985516
0.879875248,0.681087244,0.170007004
0.883976253,0.694461105,0.067243088
0.869549815,0.526506923,0.09328036
0.925007059,0.444686718,0.143588387
0.952834978,0.415066656,0.153828041
0.884932531,0.276608033,0.192684116
0.803075501,0.176677002,0.286302931
0.715551824,0.283157016,0.373830975
0.608708529,0.351476519,0.409935723
0.539424711,0.253567349,0.415109326
0.557896041,0.239406137,0.230106668
0.579176875,0.018056466,-0.015640326
0.527737926,-0.376871073,-0.253783038
0.297562412,-0.832945446,-0.55089756
0.068033526,-1.132379644,-0.900097659
0.011913579,-1.308436468,-1.153555118
0.101095399,-1.10590314,-1.095324171
0.090426559,-0.688559772,-0.763358408
-0.049218058,-0.521014755,-0.538798834
0.057701955,-0.447850735,-0.198363951
0.053367871,-0.361567121,0.220980546
-0.131709148,-0.238887667,0.584092851
-0.197555685,-0.007620412,0.799651956
-0.266264626,0.236482359,0.84898385
-0.421081386,0.497653169,0.82514734
-0.637435441,0.67506433,0.803278915
-0.775130971,0.679437139,0.741910546
-0.773679018,0.460196422,0.63546531
-0.694461105,0.013807576,0.444509316
-0.700071346,-0.437608158,0.159669168
-0.848820184,-0.672373776,-0.173213143
-1.008997302,-0.754261201,-0.437643229
-1.082683447,-0.632716889,-0.58758884
-1.071621808,-0.5800351,-0.787258923
-0.992771559,-0.371999083,-0.680050887
-0.886815276,-0.014122049,-0.453859036
-0.952400093,0.227756032,-0.183840025
-1.08424602,0.323910467,0.102812432
-1.119671553,0.255415023,0.339234001
-1.040201126,0.143140643,0.564511075
-1.014281088,0.122440969,0.657102265
-1.156415915,0.073353406,0.587188771
