Az,Ay,Ax
-0.254581495,1.401095462,0.676050711
-0.147354443,1.660835947,0.396580713
-0.008577292,1.86580264,0.224151358
0.069383917,1.928207366,0.254819103
0.058175107,1.874106358,0.397185693
0.06254503,1.659209808,0.735923142
0.095058475,1.412500654,0.997520653
0.113308399,1.195771627,1.085835919
0.196324536,1.036082585,1.028994673
0.410689756,1.060116372,0.896248875
0.607239917,1.248203825,0.839841051
0.680095895,1.491497618,0.860325767
0.642151072,1.737491902,0.837704404
0.522954199,1.914119219,0.773949433
0.34259997,1.88171391,0.653320408
0.301684607,1.596071507,0.485366373
0.447152231,1.237674833,0.36860038
0.702629214,1.046546696,0.328755423
0.844956787,1.005503322,0.404016927
0.939845732,0.948599532,0.593750102
1.186747778,0.821478296,0.731497581
1.384614283,0.39219373,0.780659452
1.511547888,-0.301831906,0.761037271
1.61772512,-0.986864673,0.716790499
1.488721139,-1.368935653,0.853809517
1.45891403,-1.455613235,0.855790608
1.240733051,-1.755350799,0.579139247
0.671709175,-2.549306882,-0.254879382
0.304600165,-3.206149911,-1.211988749
-0.734206255,-3.246030086,-1.545418301
-1.377804603,-2.758501421,-1.246619771
-1.153202067,-2.098209128,-0.609502456
-1.324484516,-1.35711662,-0.005506196
-1.979624834,-0.731911422,0.330012437
-2.259543014,-0.221404032,0.538665417
-2.430831309,0.244018015,0.702399789
-2.674958045,0.328859029,0.695058267
-2.595202371,-0.018653847,0.542873901
-2.262817506,-0.642479573,0.190795178
-1.971165633,-1.442612299,-0.290668926
-1.75362529,-2.021360866,-0.75291154
-1.452227099,-2.187353392,-1.107870056
-1.129025073,-1.667366226,-1.186628901
-0.926394714,-0.880064925,-1.122163005
-0.588198532,-0.339825829,-0.914707418
-0.392877036,-0.107173258,-0.620002003
-0.315126272,-0.017101941,-0.503633778
-0.155922365,0.101291798,-0.549174463
-0.050077159,0.361688117,-0.688937081
0.007640879,0.640102907,-0.845114973
-0.018327099,0.831793938,-0.972033453
-0.016427403,1.077715157,-0.975749551
-0.075118077,1.231313481,-0.854041864
-0.089966102,1.440651812,-0.74654164
-0.106330377,1.644934614,-0.6736701
-0.057236383,1.883545802,-0.611566987
-0.012952421,2.149485141,-0.599345365
0.026772272,2.275281851,-0.642462037
0.143403093,2.269923539,-0.664967299
0.33309389,2.050388807,-0.685926501
0.513432337,1.624898373,-0.640888724
0.753011493,1.263389119,-0.525851966
0.922685923,1.147259233,-0.437978745
0.930358942,1.199224398,-0.38667409
1.018856725,1.373237149,-0.396760307
1.101500521,1.572334073,-0.452852197
