Az,Ay,Ax
1.711484769,-1.517670755,0.603702099
0.039271688,-3.849537247,-0.378641297
-0.201080206,-6.540566721,-2.241699899
-1.179508913,-7.95569597,-3.928444195
-4.700422255,-8.342059094,-4.535962052
-5.109691622,-7.063825456,-2.916178246
-2.81356689,-4.077005694,-0.128891735
-2.089644713,-1.697864825,2.22757259
-2.009626296,-1.290311029,3.937319575
-1.799077859,-2.378385667,4.824314884
-1.554389835,-3.510353807,4.27304849
-0.425827558,-3.083888975,2.202397816
-0.291474398,-2.6111341,-0.109780216
-1.446193664,-2.905437364,-1.439023919
-2.349255288,-2.644461785,-1.40221979
-2.256326829,-1.594971436,-0.954099298
-1.819527795,-0.582307136,-0.774317316
-1.290471188,0.658790656,-1.031424822
-0.901405308,1.661154512,-1.422983469
-0.667857175,2.279227373,-1.728986231
-0.49482591,2.710637261,-1.967204328
-0.361039151,3.091821521,-2.112735081
-0.223384466,3.419969187,-2.252429383
-0.15738135,3.568065992,-2.419773324
-0.299306626,3.609534312,-2.516255091
-0.596128156,3.504109944,-2.581243989
-0.72399948,3.439153196,-2.497877723
-0.598821852,3.526165709,-2.370312543
-0.482790677,3.589888532,-2.141069195
-0.448059409,3.554900221,-1.649474888
-0.457872582,3.591690028,-1.025085317
-0.437126512,3.491793484,-0.715353671
-0.24933015,3.155125242,-0.503154981
0.000846315,2.790201212,-0.428887384
0.392924967,2.405729601,-0.372141122
0.98949166,2.275791554,-0.183311362
1.465446646,2.287669623,-0.180292251
1.69151984,2.350692189,-0.475306897
2.001267341,2.329455339,-0.567139378
2.017879453,1.993019737,-0.76608491
1.949797851,1.5079636,-0.881438551
1.790799713,0.771256175,-0.820026344
1.825534342,-0.036203532,-0.319708631
2.206218251,-0.655198769,0.225079798
2.222693585,-0.975619056,0.349363765
1.685695663,-1.115406882,0.133404846
1.362156952,-1.44374744,-0.161045717
1.960022308,-1.684115116,-0.212665138
3.10597981,-1.857113722,-0.472856874
3.704156131,-2.215503966,-0.531767328
2.745830155,-3.570634381,0.448211093
-0.044054246,-6.073780984,2.510484691
-3.096673053,-8.985545214,4.388524589
-4.594039271,-9.573594108,4.260340984
-4.573360055,-5.932514903,1.63536336
-3.588066577,-0.432009023,-2.176748996
-1.963799488,1.43116093,-4.08152434
-0.556644872,0.833661486,-4.398653477
-0.12145415,-0.864481571,-4.688647938
-0.702495943,-2.357718142,-4.670288105
-1.900409112,-3.857728152,-3.495989474
-2.701618089,-4.967608379,-1.027510937
-2.246941891,-4.09199868,0.972435458
-1.534347895,-1.977739751,1.465686885
-1.223655733,-0.117029466,1.316945353
-1.089379291,0.828012666,1.234332244
-1.056983919,1.309191086,1.39998604
-1.062158399,1.723226645,1.591190018
-0.963672013,2.100586378,1.686693442
-0.662660776,2.36651052,1.71545075
-0.359076473,2.545142748,1.760507451
-0.213873052,2.656297768,1.896114484
-0.194765032,2.620291804,2.077377936
-0.305333339,2.600007141,2.303405537
-0.550694585,2.766526322,2.503266138
-0.728494307,2.896801638,2.541122114
-0.750343736,3.012306086,2.44409148
-0.685874478,3.168182876,2.147912777
-0.583980695,3.179368872,1.739773291
-0.455126279,3.065681118,1.342533968
-0.243986378,2.825100676,1.216996786
-0.266779298,2.522148241,1.143446105
-0.213466298,2.132805809,1.072092641
0.012805632,1.860584613,1.157742341
0.23800102,1.662090916,1.118386482
0.395136797,1.529500893,0.973932711
0.576179739,1.706977521,0.793979025
0.846084914,2.03515792,0.567309181
1.189914645,2.538375153,0.367771017
1.355714352,2.750577642,0.062087038
1.413736333,2.661093186,-0.201007726
1.642782258,2.342531094,-0.423986642
2.156579337,2.172522903,-0.635671793
2.523008073,1.838295624,-0.836911135
2.623537655,1.063002741,-0.886785173
2.635553086,-0.0428513,-0.686567721
2.678511938,-1.160746491,-0.349839639
2.955471269,-1.638021474,-0.111268929
3.634566462,-1.056959953,0.145729198
3.80415146,-0.238771347,0.543705822
3.18514161,0.308238266,0.580028597
1.772422345,-0.681535572,0.098104181
0.768598281,-3.623952129,-1.40660049
-0.261419378,-6.834519857,-3.802667651
-3.814730137,-7.962467656,-4.756857258
-6.071174017,-8.364460895,-4.547186626
-4.417313753,-6.981703638,-1.969728878
-2.707857275,-4.692214983,1.255499828
-2.711246333,-3.465211182,3.387019981
-2.970347351,-3.265125832,4.376000623
-2.051713918,-3.599167232,4.226544221
-1.406384217,-3.410590534,2.984550064
-2.047154502,-2.96011588,1.041188968
-2.5365947,-2.669103474,-0.396755631
-2.101750161,-2.366685292,-0.681133421
-1.932788264,-1.573449925,-0.41025984
-2.012172182,-0.646930123,-0.223230079
-1.632019018,0.272122997,-0.293088336
-1.16394894,1.12247492,-0.71214523
-0.886326762,1.827730975,-1.190865735
-0.727992788,2.409766894,-1.555198229
-0.618760844,2.838395626,-1.846957069
-0.5457412,3.202006236,-2.035612386
-0.56355392,3.613876726,-2.245499291
-0.643514323,3.878727101,-2.478758012
-0.767903942,3.957452263,-2.68809196
-0.881407426,3.858331379,-2.834877973
-0.945796019,3.640064475,-2.869369733
-0.812088975,3.551607609,-2.71357653
-0.326129166,3.365338018,-2.15057732
-0.262286808,3.114497463,-1.803151538
-0.075543609,2.735736631,-1.553522989
0.172213008,2.296813299,-1.231572424
0.200034862,1.932761376,-0.939190702
