Az,Ay,Ax
2.002201407,1.619981374,1.991646695
1.760035157,1.632263933,2.015391582
1.53712715,1.555934727,1.976065095
1.510364231,1.331375445,1.836655602
1.867915102,0.948541664,1.725119327
2.171683529,0.364298007,1.768003798
2.151390098,-0.20548867,2.043746885
1.989258924,-0.724746353,2.193131683
1.956622728,-1.063126075,1.915104431
2.140674643,-1.302756669,1.391853295
2.260570604,-1.313084586,0.951484294
2.709205767,-1.121884553,0.584395487
3.244892607,-0.905012904,0.537734566
2.525453128,-1.117056987,0.779461401
1.227183834,-2.240605674,0.717795219
0.869998289,-3.816487795,0.18895408
0.161067948,-4.611343457,-0.41445225
-0.629839872,-3.820520411,-0.659592621
-1.116464282,-2.04990307,-0.193344278
-1.692273288,-0.36515667,0.390978509
-1.908380968,0.614881957,0.421011243
-1.760650074,0.864191649,0.328685865
-2.142252852,0.664299191,0.372444342
-2.695975114,0.054089902,0.442205788
-2.901675966,-0.943074631,0.488585189
-2.884862778,-1.872171006,0.453845592
-2.64654619,-2.733326063,0.461302045
-2.225413366,-3.229772194,0.483070225
-1.699331975,-3.203093446,0.315776407
-1.491096051,-2.799571682,0.090536961
-1.306079091,-2.019870919,-0.110360582
-0.767070414,-1.208073475,-0.346022273
-0.488179786,-0.485308651,-0.551380887
-0.205243153,0.154907653,-0.522812672
-0.004582049,0.542789365,-0.459941789
-0.02036825,0.91841716,-0.536954083
-0.066564805,1.236884559,-0.713313251
0.004991196,1.590969215,-0.844542799
0.170627237,1.899015758,-0.861137449
0.164147227,2.054938726,-1.105416745
0.415752336,1.991672999,-1.071672004
0.503532363,1.951770028,-1.078746326
0.336726073,2.153963163,-1.206805501
0.452503529,2.272109066,-1.027228248
0.631302346,2.407493688,-0.619666707
0.537004352,2.571838447,-0.411713254
0.61494567,2.662991713,-0.351281874
0.751693397,2.530724931,-0.320015505
0.825060831,2.439463528,-0.283138312
0.996922541,2.242569083,-0.145066935
1.227211306,1.949196378,0.02673194
1.535016442,1.723087529,0.288547477
1.73024383,1.582480204,0.593881985
1.850288844,1.652159889,0.747230864
1.82052499,1.797490736,0.726516651
1.670433212,1.92707164,0.613174568
1.588757969,1.861261489,0.350867009
1.836172641,1.616314669,0.038886342
2.115673473,1.233136605,-0.191209385
2.147624608,0.530333788,-0.252945126
1.605067883,-0.507121255,-0.442496149
1.10280459,-1.679857459,-0.617079467
1.330487556,-2.305689264,-0.109264604
2.37792331,-2.312489007,0.805799811
3.320177857,-2.176076796,1.973872262
2.991124182,-2.638963772,2.559028357
1.848839814,-3.68255571,1.783408142
0.767581286,-4.270307667,-0.22821532
-0.64049103,-3.601162205,-1.996964237
-1.668093371,-2.089288739,-2.404316519
-1.983821116,-1.197941373,-2.359492166
-2.116272023,-0.905164295,-2.013672649
-1.960487587,-0.548202038,-1.556208575
-2.251927863,-0.346679933,-0.984732922
-2.772059991,-0.566819644,-0.525064031
-3.164019327,-1.373937406,-0.389923081
-3.449858714,-2.240965155,-0.216648947
-3.173654586,-2.564531339,-0.100455347
-2.690065598,-2.313711242,-0.142684277
-2.340900278,-1.847061114,-0.365904273
-2.079156052,-1.515413331,-0.802274122
-1.657049999,-1.33080086,-1.085898609
-1.205154957,-1.148638705,-1.350025639
-0.783048904,-0.844217951,-1.407652337
-0.425137383,-0.262181448,-0.761082572
-0.222545019,0.217757785,0.139575352
-0.217855363,0.695730102,0.967165043
-0.456391184,1.294907124,1.716211359
-0.68673431,1.832326487,2.130987362
-0.656820233,2.122768399,2.180822967
-0.447622771,2.150951122,2.029083861
-0.187834337,2.224139693,1.639822093
0.033959553,2.373146597,1.161812951
0.242456173,2.505105921,0.808159672
0.373132507,2.597333538,0.590321077
0.443878909,2.644869196,0.711167033
0.550250787,2.628534148,1.059675934
0.658757339,2.595625565,1.409807469
0.654618339,2.559625447,1.61927761
0.520568181,2.527279759,1.506127909
0.484108591,2.690939458,1.141515648
0.542545619,2.948143118,0.595075432
0.611285941,3.151574856,-0.018334187
0.619752778,3.21645211,-0.477029264
0.842431652,3.001107231,-0.614075243
1.203548691,2.399468202,-0.584754529
1.615860495,1.475043911,-0.485227037
2.024365308,0.339948579,-0.10790391
2.144785001,-0.855880332,0.427210902
2.132713455,-1.787992839,0.953551528
2.11249835,-2.367828617,1.135575225
2.164173007,-2.400048048,0.642883112
