Az,Ay,Ax
4.786107318,-1.816008389,-2.318826393
4.38095883,-1.459286955,-2.087209302
2.298323704,-2.789765743,-0.920701179
-0.732824592,-4.756413606,2.732739203
-3.33809696,-8.203826097,5.23451861
-5.91266454,-9.737502229,5.137396791
-7.104046408,-5.200214189,2.585280405
-6.031351709,-0.636242725,-0.6991063
-3.743943367,0.359676192,-3.499794712
-1.86126032,-0.961336848,-4.489918386
-0.831189104,-3.254261323,-4.911266899
-0.549310291,-5.354398204,-4.746364506
-0.917381533,-6.057060151,-2.839660239
-1.548964449,-4.884406365,-0.337322833
-2.169744378,-3.150644297,0.87267233
-2.254642383,-1.476868789,1.010869233
-1.751019638,0.026167291,0.998237496
-1.130138075,1.073088666,1.221814781
-0.620161212,1.951280783,1.438036077
-0.498501164,2.605497555,1.663452267
-0.474696072,2.924858689,1.807172464
-0.35224122,3.12407427,1.933983611
-0.143932743,3.337946153,2.013282481
0.011282222,3.535422782,2.100143164
0.050785381,3.646879416,2.300350387
-0.086193598,3.811640355,2.430430327
-0.378405297,3.985321097,2.438107437
-0.693279275,4.130844251,2.384020458
-0.840238599,4.183158961,2.118108591
-0.850031752,4.077357576,1.771516482
-0.76496387,4.015460799,1.414479552
-0.646342094,3.727693074,1.211707155
-0.476420338,3.232662071,1.273095982
-0.285777428,2.619470551,1.391729668
0.006231076,2.088862038,1.487791165
0.413885995,1.791518091,1.47210552
0.837725155,1.666380722,1.184898863
1.15489002,1.542601198,0.78678473
1.392218913,1.477699979,0.435993635
1.619696128,1.469530116,0.045707931
1.929994249,1.567567881,-0.281585822
2.293640514,1.636602839,-0.141806691
2.610989139,1.66928638,0.133046827
2.95438172,1.557062269,0.1472586
3.360471289,1.195594517,-0.070904624
3.492921611,0.518805847,-0.408749362
3.322934462,-0.452192564,-0.667172554
3.095100689,-1.612867743,-0.599821239
3.104940531,-2.513672089,-0.089351477
3.26528073,-2.472322426,0.685107805
3.256339883,-1.835695671,1.082420266
2.07952547,-1.601511652,0.912274419
-0.255428978,-2.731746685,-0.100512411
-0.751750095,-4.927548756,-2.409075989
-1.659523111,-6.567436608,-4.27403604
-5.48856819,-7.402438987,-5.040195477
-7.13284697,-7.4513623,-4.761353693
-4.549602747,-5.011780699,-2.308965801
-2.395079758,-2.311460833,0.452009316
-2.178835739,-1.250119888,3.246732389
-2.011032218,-2.284974977,5.34833905
-2.991058131,-4.423479875,5.3171022
-2.228460186,-4.705632683,3.411044123
-0.287480725,-3.789259011,1.241832244
-0.003417115,-3.46518897,-0.938113502
-1.006460039,-2.432047114,-2.015428553
