Ax,Ay,Az
41.91233268400002,58.394574985,39.731245923
10.093317874327104,3.6208701609509166,6.634686719092723
22.774936735955983,5.73655257797311,9.592487246871505
8.233304101406494,5.998695982027668,14.89446546805583
8.53033036125633,6.070825428370502,10.6291575544272
213.9619319379486,35.5912995834621,31.858341191276082
17.131815211461777,6.636320658930794,9.468780987898887
20.884994898131882,18.406505120558208,8.256346413185748
10.45450438256486,7.343936080174903,11.65871236420591
18.511439891620682,24.445102289597457,18.153292597115254
111.33430517727248,639.307905042599,432.5194205842314
12.537897015108614,25.953528463399568,12.041082384819708
21.344592465473124,24.660955925159367,14.913160759317705
12.383468937349269,25.68897693817157,10.667645316111129
4.3385070721856005,11.987146236257514,23.45825491295116
86.82249724674668,40.71478811049769,8.452740363175844
8.910698716315112,22.956362771249204,21.85696378083468
11.359759030515722,39.19284521414792,23.924213669841887
6.182185723314301,22.689711679853808,13.915283790605589
11.876356820149795,22.535481334458307,34.44692674578453
14.89511110752348,108.49925481053178,267.7084654847384
23.018360320810253,53.40067091782587,21.382538495519885
10.074939531774591,41.690573359340604,37.41267992521978
10.362356447550349,40.34903601698335,16.684239645572745
21.528458548307146,32.220092511882534,26.580224698499716
110.49793524769645,51.65715604617545,25.014809077148232
26.968196666995887,11.607435954828318,18.12353276585767
16.836500972100467,8.185983502937262,8.494519526847832
16.70163378831467,12.219772045176017,14.199312904209213
18.77122443725583,18.112768311536858,16.263665856497447
38.363151595573356,112.77233196738382,237.07622107496525
26.951075238162844,15.918443715734195,24.795975929000104
19.01350101382063,20.864423248856948,20.05670641523083
27.978621369079626,28.277777753811034,7.875509833321531
50.364252719194084,16.774699572164213,17.091454961179814
81.18938747132063,46.38056165463345,50.778500521858604
22.78949422645989,2.54410630723715,26.099077400783237
44.30855911534014,9.494310939899867,8.448892624369462
39.32991880363672,14.956894691285125,10.753168984543379
21.557499776823146,23.33066121918785,24.092162968158615
52.01047799658951,111.10468919190838,171.3536349417155
56.80430967220346,44.30952249445308,48.83376543666878
27.300038241503913,14.119499030018993,14.351234979940777
18.248549234965903,18.47484160371877,11.670789168568254
54.51740280504264,13.814777513423103,5.130490814326431
67.47294121484444,28.069059844605874,34.411255623890916
34.33125885383924,22.812393943077915,29.049401684658704
25.207074424823208,13.322189890066976,9.200102988238816
29.68084982498013,16.64139132120985,15.220470443304398
10.478360059463853,12.760985686899936,39.58119563284211
16.711514615074936,137.76654830629803,154.90062398449487
35.38930387498218,56.122213935069645,39.70944269309258
18.59947951949817,15.445896552606056,26.283971708193103
3.8538027418884417,4.809674243422033,3.9137941930099527
49.69659749409737,18.804062367686193,13.59610862393538
118.52152116458967,41.25107839929472,44.887379371093004
35.94916331011812,35.5827003265534,27.365561455162744
11.531502249564493,3.3919974148555823,14.988826556094816
40.745158511643794,2.8190860021977695,6.247639525084859
21.04252480302569,21.16401247018135,25.83824877680651
52.569252558069614,95.26072381918561,122.6364185032642
38.10680545150531,41.37619432520206,34.075990761637826
3.0601337595160754,23.685439558305053,39.290665837430936
8.482878488705751,12.365828028121674,1.665848326470943
14.39176902385952,18.688987727998267,17.660326709333006
57.767590174410124,11.816942919473165,56.47762970260533
28.156077593979482,17.93294373803852,32.395241533343444
9.816713961335026,11.950341749873374,22.039874623055567
20.86712048480338,12.002729231108589,7.482322032951672
24.562173869725378,11.58792942577479,12.841138812396943
32.22805275960963,22.830170791830987,58.19732355113043
32.304425127363636,11.672296823582224,29.95591130745945
10.54817186925855,14.42363652489938,40.19067223291105
8.769204079390612,18.98055535447815,17.024202562242063
5.699554114949546,13.155929459955434,11.830072597959807
38.33599964015092,6.772958473752735,27.45141322285859
27.458354536014514,20.280418573136103,28.316716764568767
15.699619376054917,14.119096481920291,24.028442692038688
12.223665607134865,6.4681088036193275,6.004126139550924
19.140197451408657,14.212085121674772,3.833084245990076
25.36195499227671,26.00379501719865,20.930563878331863
20.287861684450043,9.825328850547974,10.917938436852369
1.6080448672686365,1.3552053628058573,17.66450822194217
3.0004694612398923,2.9560997948570216,16.819503328943025
8.812081032529017,8.733134293233276,11.233516935236091
22.151650245175787,12.172090568111502,7.481055069723726
22.925546996536678,12.032020265180376,10.995772871831338
12.986500721759295,8.567033014276083,5.892803094246132
11.615041341825554,7.831886711112028,3.6559175821533496
