Ax,Ay,Az
9.913129370000004,39.735393581,10.854651862999997
30.611499045926827,25.80990005459987,13.09620444673152
37.069783450623135,26.38070358951333,6.034255106623283
48.66916198877767,28.304581280900933,17.413323708915367
292.8377630150664,29.168208860616065,33.405405811581176
43.698231559233115,45.1298019789334,39.09362348690277
22.090446505087204,59.348419344359804,40.19838713346211
16.975962180814218,93.19082148518386,56.476613330834205
27.05835369178684,315.15148667580536,224.80296435008802
41.48586566106226,163.51830091394754,108.56101332716601
22.607816642915402,91.94650557883917,50.61504036054523
13.656641348431357,24.968761612775527,23.007895889446907
74.46181877130051,17.792663457129663,13.022955062608228
51.86948219574273,28.144042497221335,27.476246297828844
23.888388624696017,7.8560466021954545,7.452539555716657
15.029253749603143,23.280175248476496,29.554424076318824
8.914441052689115,72.87074517393965,86.40409319466694
55.3546338033999,192.5059926607174,135.46586900516752
22.83868529798415,69.78087345919724,50.764840479359684
8.626429662274136,49.30926056398903,20.41397971341527
28.26550318190934,5.884413706728055,25.18947533209029
76.31433433244084,99.73976063460353,48.067781283313614
24.533952272073364,4.838903464966192,27.124659095758172
32.21430447968395,39.790985222404544,18.137075833379495
13.492516141338308,25.573873518163655,61.08336496845829
14.34459195092543,200.62170469250555,101.39922490044367
21.318026900013056,88.19644374787721,29.779146636093106
34.50708477399694,50.33088262604278,19.25540550775223
22.777707319556843,26.09734467451931,35.65121943616543
134.43424469977094,54.11757939129694,45.6776210624458
63.49165977873156,34.96976031472357,12.76492259834987
59.250558566818874,48.27187452377557,24.710626862527484
49.535744274658136,47.67026608979766,17.373002516824133
37.72858278371501,80.62163813598913,47.22961611325502
45.677791676516854,61.39548466512639,12.014221425164587
45.4199493652614,29.037015456430254,24.8256818023858
37.89412535126363,12.461811979869447,19.86438015232405
91.38251460001669,23.958745800107163,31.815680711646003
68.00534885069126,22.274520659170754,27.166562146419675
37.82190253309154,5.388620066588928,29.334154984971917
42.5731777850964,23.352131768380943,15.404028239979693
22.745625607306113,61.166977202950505,32.88056033115755
14.20927550797726,68.24783600752453,43.60118174500161
23.030629477856483,37.05970801218604,34.19464276819224
43.10228143798859,32.79847025868138,12.842894846864516
41.79420163591891,18.694000608230944,19.484865766856643
25.515661120192778,19.367877093264873,18.988987927485287
19.157204115489673,21.664898453429107,17.359515650343766
40.28391252042522,24.283238490897915,25.73860716112418
14.848606054198543,56.98184181689706,19.236888224308842
5.4016090310229865,69.02528925002461,17.7701120358076
2.9495869028576926,47.54384461929567,3.1762411348642163
32.50807515991723,33.057578970557564,6.139637045239036
17.03655841732091,36.4116366892403,10.19174528022409
8.327424615936934,5.9782378854329075,2.8356120387527466
11.175336956346257,32.139439235093526,2.4765434878329398
12.587692086188591,27.472564579016396,16.94433727568413
16.878078929838296,24.041218749703567,3.7397070283516327
13.806749982151825,4.63787688384002,17.96011436139665
6.910696919812609,11.290095146955293,24.014182443058793
4.322549220037954,7.134837593838762,8.246808978722857
25.648020141129717,24.06530748184191,9.279124588588207
