Ax,Ay,Az
8.007220309999997,59.250821226,145.819770665
73.13827700391057,6.551208715621254,62.41203685875396
5.181603747687955,8.975532927902751,74.61366422553637
70.17785252451428,3.744210201747231,71.71449270537157
106.05566604411513,4.401582745223693,31.758737813444252
63.03262284540217,21.170164484390394,57.352351207915916
53.14036085924179,34.95434779075723,108.68589122295624
51.55544392615516,38.89377523255026,140.7654785252138
33.2906900907535,75.48975486880235,112.21518275990624
62.250745635240236,125.60469967730451,169.15088829330526
54.50680873064168,263.9218444751855,264.05819543185635
63.66059329465093,80.36658503682534,79.70761011957711
15.522639987013957,42.91010819237346,70.3004434077013
15.997677987050388,69.0483968366482,47.86719136933711
36.5175217047078,55.55121593021753,34.10785041765088
18.374967285257203,11.508028321748505,39.90239089710164
21.78108553653914,31.650951839993414,18.707669159201014
15.085001716050694,41.04831457760798,50.040884612551146
24.37439243046202,108.72337348787077,55.24611545412079
23.27928115756011,93.76262294038011,99.98844611420571
15.129138291118704,124.54674262672691,96.33591056689885
53.93253023786389,96.80310948566024,69.07153450359549
37.05813217124391,54.14259023399635,58.349821275574044
7.574748920626933,82.44041962773223,25.87417033987556
11.370925463887522,28.985177782429588,17.53746142190062
44.81392447372065,43.85739276460676,25.941349300746655
45.650542212475266,74.3143017168224,9.03018222809993
17.300191989274566,34.348844001448526,17.183124899182523
27.364589112518928,57.235816776391516,5.651634090301534
12.495770445899003,85.1896066551437,20.392144012339564
35.53785708802764,47.99500906169725,27.69711871568143
8.456246096197818,86.13644239597585,6.762693957145279
34.127369651030115,37.3040050689036,37.54777633438157
37.576697555660324,5.424344785721367,4.4097417600542705
10.39858388913401,38.44044937074483,15.890097482833509
78.2359019891831,16.849915877323408,11.895149086209436
34.2408452631345,61.03963467981204,23.426266664925794
8.094534410036882,26.314071906862115,39.84184127024757
20.759580194264036,6.130624947041588,20.74108468482576
35.10528650595739,37.11454293080828,9.171189861554103
40.66280262107318,52.39045809861172,11.147929156159892
48.443548548685015,41.29493489423,12.506994559742799
12.541709795062786,62.805002209319426,24.836348126547954
33.91540125719208,22.114951818441334,9.53663033611305
37.99749180156876,66.30380041247632,23.894250498809463
56.830947475463134,40.92455735262553,27.074633904315718
34.14488883211297,48.90308657250348,7.6543709124335155
36.01794602485171,19.82434093069542,1.2250056670993816
31.872125595701334,27.92195388758862,13.667859081359344
22.596848148094963,42.885980070049705,21.359748663268373
30.314407719011662,44.73390189139836,23.79624218592976
34.733848694898995,34.51681117742436,12.526654255775258
23.250466853244266,42.43639620847964,21.23415193698023
19.822685940403346,26.148614654026364,16.332250548519184
34.57496176627075,43.43517735649693,4.669759281201623
14.579127711649761,26.206693831923427,17.13569664594413
2.2124042794773313,40.43625143286858,17.046740124552073
29.17894714378941,23.52383508619805,8.041777682559696
21.024170791325197,41.66772346003202,27.362583390193585
22.775627311410798,26.216956642032837,14.79851353143121
17.655646191099294,15.084420231409792,14.18205019058907
36.58573346979233,58.83334364638946,22.088360785202884
27.141626171957636,22.42119520193804,20.94956500867336
17.30676437719608,31.193954238656527,18.263947951083647
26.678813604775474,25.258040728478584,10.402039794321936
15.388191612987022,7.232683216790016,0.4752600179320756
24.25132039780167,29.852409528308105,9.870640482047706
17.807781242095963,26.3032739992263,7.908287552205087
8.21650326606023,48.388762674641086,22.605752724835355
10.818865385890215,20.377525126983247,13.884691607204614
8.623871034202072,15.51364632110089,12.085046629425584
37.981428692877735,44.911432963285044,36.99676574955782
12.151327909175338,15.224445619388344,12.154999794912351
18.853669900641417,27.607203971000402,15.308773689614753
2.778841123932677,1.0886445300388023,4.58742167973129
21.839734285574394,14.25077651561686,10.91576011885568
38.00601851283639,30.484570683434498,19.386918082270025
11.345151546269774,8.8281326665737,1.4540472770769741
12.006677857763165,31.856832529163746,15.232693708473866
13.638730136326327,10.896904547638604,7.282449794847342
4.981705597945734,24.178718233212038,27.275543771745873
17.977248517241016,33.60776927368299,24.018394752348016
2.1135648642632026,4.012524538800235,7.850931632639315
17.510293092637323,5.839431605780689,15.802605983781536
10.407642285846121,16.512135194162934,9.069034628479233
17.844292768081633,22.02277412493624,19.732571250932786
15.188556774045079,19.733949391134708,14.986345880033275
10.585074389489684,11.330454170475175,15.007304577782808
5.104780628701979,13.021354594976133,9.638870716553608
14.292469131853638,18.90088154323168,16.103511639765706
5.342687305622922,16.689525787965753,16.54952638261016
6.07916234023157,15.74726746543188,5.0603877976364835
4.809857134869937,15.449923981974468,7.601795290905507
9.56957235991029,8.266133111830285,11.173034027656104
12.951224668376712,23.36169870377861,19.67655263175416
6.203756106078124,11.485876396231351,14.986195230896017
1.4808117290587555,5.450770520599774,0.5854778056391161
9.402208534750947,12.533402163044252,12.489997385098047
1.7602758038677735,3.659244689598476,10.072410577311512
11.476596527334385,16.55802959965371,9.533593773847823
2.023704494555271,6.725953195251257,10.896874892663446
6.13506516582189,6.860810069213675,5.413144061286913
5.054663575691203,19.694546566073036,16.591557781614785
1.426156137245163,4.881262419099612,13.393666625015104
9.021108852183808,15.630528013962877,13.107420392468176
4.244264053653676,6.91855745253658,3.584912617763957
1.6167466621666764,5.543493623188164,7.798749632711676
9.393814281327504,10.549827877232683,18.33882120848073
4.771458085651344,6.8889445328072165,14.732702558217197
3.4198229912692453,7.785602109204892,5.494497915776534
6.739863706662663,4.066815695568254,4.241906763000084
3.4627358840640814,11.914645328854004,6.961185286500182
4.7856928666808525,11.691857444879833,11.285811134581348
3.2475878937737668,9.205763047150493,14.594895466982857
3.7925638670533437,6.878569105591085,3.432599414695812
10.03155843151641,10.399228566088276,10.894823332283739
2.3951053162157403,4.924252577480215,11.218330192128342
6.273298228409881,6.232102827772896,2.738252687604173
0.23862351992743538,7.62463643778035,9.693997507328623
1.266384957843747,0.4532592634145957,3.75373762852598
7.656570054995299,8.151550337725913,9.793734502138047
1.508928963368955,6.0322793588975525,14.514029291696312
1.0354749733427926,2.6327619274428704,5.4055113410215805
0.5930797551231166,7.734077474222047,3.6296632561613307
5.504213168828665,1.0263148291443853,3.936355380464611
9.237916611937965,8.939047430756897,12.087586822801034
2.6626528726382923,1.878754605680018,9.416162143354086
2.4883183647098015,1.027219032042372,4.488199759697223
2.037136914126311,5.533724745379668,10.682968359922201
1.5580290733652338,5.836863248269584,6.428527326642191
4.131509312402126,7.59470423401345,9.567148421197917
1.92690776099813,4.977119076233874,9.38164199022577
1.6517187741580424,0.980218009830148,5.448447062705291
3.316271937481167,2.11360263842104,10.917660753435854
5.518948676914612,2.6636257809972244,5.996440756565261
6.209955819842486,3.76373427950466,8.724659800056251
1.561825766926798,3.2280424096993654,1.412959438784796
1.7407345398916374,1.7550605090132703,2.8101398349090627
3.018846349133307,1.6034289860560256,6.875329551818365
2.2911031145706935,6.2605384116508755,3.7364591103442817
2.96225402892567,2.8028853372458444,4.758567553622599
