Ax,Ay,Az
86.83662706000001,50.27436649,62.36302778300001
4.848801275264084,3.3856149101140853,11.173012383803439
29.81994160164576,7.680851090656156,28.715580669764144
103.08332295228007,3.327578900554783,4.577812305009161
169.841287805011,15.23593833169208,20.92435447745731
67.75473383745714,17.738225949088473,57.62099885884639
67.84429097755478,34.54817338668991,92.43500076029181
50.94046115538309,146.28782643100251,210.01908913144425
34.84354357022071,52.80731855256765,100.32076456746285
35.98858356523032,34.65429344017218,18.128901767139148
17.455423145892432,16.202290675723564,37.48783860928334
62.318641126957026,28.243604027136016,51.70873767311403
32.73644568637449,25.399490017004275,43.22543228923297
34.001389133038856,49.65698613840078,48.48463126047952
52.36510474782291,77.1579173532036,46.31166851486253
12.483770681127412,75.2718417427656,47.77166238366195
19.350723276303942,48.8965846111943,17.08190758466308
25.70761080858319,28.606722323801833,10.15224962276777
15.533500060762258,108.03062852883882,31.765807529104485
66.58449059670366,42.65698262018274,15.921174527427993
21.02427273992,72.45580746897272,9.69029183337528
85.52021839662318,54.4996386991777,6.527377862090296
76.48302127697444,72.88805857614305,18.823604204028662
88.21624915688263,71.75769939963683,17.41926845701683
15.646980027179785,11.263839561609041,10.596039502230301
31.16877131195304,124.55959714140798,29.072602727834003
59.19154855219023,16.84355553410521,19.49496729868268
42.45106795048675,34.869191046954185,24.40650784272483
41.71365865535663,16.93512292619679,6.686544088042699
45.68914235415639,29.83031617929414,18.04581919178247
52.11807940862526,33.30301208080903,25.400329681974426
32.296503967885435,1.564203858956701,15.781376756172145
16.59522576893169,30.815527090943963,17.689271082759394
34.713886084055744,19.027420671800996,22.534929925178393
25.118425811993067,44.18850696940406,8.944133682852442
56.352060286633126,6.64053521015627,6.258247029718968
53.01389940306241,28.681376866226767,6.131393899433253
40.373333303110655,2.8338599663260937,14.674134631130489
28.71030182457373,28.776086432771063,21.924304835989826
23.08274038584329,35.318863454519615,20.94283168218496
9.16589094417188,14.711086378959083,19.18352817333199
6.86951626025727,16.997974592491015,21.526491783947993
68.7651182655642,19.4724654060152,10.465310768810804
57.47348444991768,26.815381664843503,5.34111813168798
53.884379049275445,19.72918640509141,16.753782977853202
19.35130853092755,23.50732398365121,23.60785354009689
15.518253463718143,29.41868007789107,9.756807109204194
27.15591436357903,32.93028071909398,1.9782498745219865
28.39754537720476,45.31396228273476,21.162543999364708
36.584873012198756,43.31119121692681,11.245499637060776
29.39093562329951,31.07310959753442,3.6313600073631735
30.245138363976444,31.087794866096413,17.33501570374275
14.050254473198706,21.885631640001638,20.18986572041686
31.16913958382907,3.8279984747631666,6.816335903866186
10.769847284838985,25.18138954174278,7.0199546896166245
33.485049796929815,30.0888731754138,13.833797939454085
23.123899116099917,34.79436118061801,13.60974509945006
15.500586053374565,6.615077157265034,9.613864411743226
26.167874315697553,26.633897784564606,14.56886664028086
22.36459421996958,20.591894640781515,13.683165648267419
29.15292058567167,12.851315876280408,7.448330591710197
9.362452292276938,4.920487511697122,4.097778555593581
24.80721789150085,8.141824420865657,6.816610791747865
10.982482255644438,34.44715730589244,7.963305018295285
5.8763653055398875,12.464806061428527,10.706085317775644
11.096675305773681,13.19372835643234,3.3786762540780653
12.52247844485482,14.981725793561663,6.076738461119096
