Ax,Ay,Az
30.626005019000004,83.929215011,42.851660978999995
15.849572464243636,28.001340086332334,24.49736633150958
10.693360488120872,28.22517935764848,28.16247312459995
17.922391071526746,30.21702424059007,49.20673287478504
24.3351856458313,30.8944521433452,35.32579899377216
34.19763881241186,35.32857488244817,35.15779850602254
213.67585355977624,33.966657256678005,28.42913584036275
19.902596208427223,55.183079479296836,62.82182973753759
29.262151030206667,55.394399384739515,52.86971595172863
23.820041286262846,77.8474533700952,53.760499652930015
25.208580157138883,123.59274013879973,94.4957545371364
30.31450280563196,229.27039253567338,154.4075155481709
75.19770368555643,672.9462946531268,512.8678019881307
7.9265223372408595,162.6290252832462,85.6687207812803
30.733709195994788,82.01250897093539,29.687130194172184
18.517247423988117,19.240947685045654,22.31180295817314
39.38566607117518,31.497030302413926,31.584868202699138
84.32913153771851,62.710219720435866,34.7274075043289
182.28399605122544,56.24362362210822,6.2607064420819905
65.90203034911261,66.7652592141108,30.119540151018807
41.09544664006689,17.96916932611408,25.317083366637878
35.25837970508514,15.440448940046934,49.68037631379308
8.20184791863567,56.8055416171622,107.86080314271054
20.670223603661373,20.37416745237912,179.7634952834445
5.822936078991773,44.499936057950954,251.0912409877851
20.781247369657386,50.11605258787522,74.95105182147098
27.908012568696297,15.056563693265305,38.57885398331742
44.08492750023041,16.870650684540188,23.86523974321601
56.48097288634808,35.03654978552758,31.58595220481104
35.59279924877171,14.06228758585212,9.445875204831708
161.28230566170168,57.73284258967845,19.03283295912551
47.76923244685876,45.77815221538005,17.428910194628596
35.387433534622964,44.77434406413147,26.425418813183335
3.3335550403127767,55.13940044899569,45.53077558906806
44.011337683393855,120.64055009841823,92.0914436417067
43.3434611561594,182.3054237690818,139.35407537993632
23.885371660933814,157.0205093558964,141.76745750254946
55.755655381135924,74.17313696749497,49.90615551477287
22.21204158604165,33.66435213306126,16.06290102884742
29.689068966957194,13.919365558294519,6.097200085581825
20.62856469933247,30.69451404132093,23.234594992743798
33.96564368641451,27.083397804532705,25.34564238199454
56.08380100405033,18.50412952174998,1.3865779253509958
27.844351768421017,14.869440323998957,24.90802328902826
48.4836147703497,4.592358617956908,10.269294928557242
72.47895883451426,18.183371902771842,30.387140172039473
39.482128447427826,78.7081672794305,59.4658953438944
80.5681554420847,47.95134070987761,39.80925267237377
79.44406747317893,114.00807965208956,50.72139292434033
5.53837929265281,51.37743626955014,15.764307917924722
38.476661934786904,9.486771031046409,19.42795826594814
20.972156606711398,19.639919848296085,10.586150299284514
33.589968120584714,14.845171766725649,27.1807884210524
126.04453419138973,22.62752863689983,24.3239646497194
81.03239690047333,73.37767939613353,14.77549748678091
57.0280911669294,46.23017327737568,13.273435843540572
7.103288960792944,19.186237251930407,12.340623548052502
45.59396952940148,35.2379074368153,12.103045400442287
60.19292719393333,88.76232691868556,48.99033320146748
74.35762799921882,62.101285510996846,59.133234461247056
32.579196298301234,86.55321090174927,91.03642589936032
33.594185245937275,17.31411422397318,33.82732321338772
28.051161892442774,7.528548391249652,31.090847037171585
17.28618787877156,12.778599067196176,5.876022705144147
57.77049484938251,35.996698744314436,13.857433034585336
39.935568350427786,10.45701503145519,13.353561668728336
31.862931861861416,34.547429712858566,23.43672886436536
26.422545869333575,48.05782376664138,23.66079122949713
7.455470659039003,56.693037594830834,21.447735054156833
35.64102729295916,55.849694882007746,26.79332397750469
58.64914898981717,50.216378691711085,31.113661197030087
38.273411705859644,75.99203097375025,38.835463244122934
48.66710147349307,89.58984263447559,76.8008981699423
20.14266210009427,34.644589161171346,27.473586430673965
12.398128289648726,15.640003934760626,21.56458345569201
8.423368420455954,12.025288844047592,5.026280301997373
22.865547333996627,24.393862670371707,18.507287181141827
12.966913240663777,4.338483673742918,14.129504839853064
23.331581170283474,23.674843821037136,39.9326773308976
25.593736095048094,19.574501159480338,25.807852592073587
5.519313767443728,33.739678331620944,30.920150860197857
18.407809587499774,21.100097850317105,44.38667441051396
26.925787857869878,17.847885345505325,10.643259120637271
19.116940737358085,37.235348737880294,41.22183498151212
19.196099810977316,40.711935159812946,67.66903262361936
15.954417192178749,27.290410091643153,19.592301875419075
17.808162635783606,7.609101513102899,19.35445940320622
5.257794561087866,16.572940346230872,15.813703172454774
8.546913880311878,3.9320596850038108,12.184955567277576
6.818071323282422,10.587325813198788,16.692743941715978
11.820677609991213,9.300308565956694,32.15301771538871
6.11406607970029,16.176712737586392,25.017563873745672
16.537070414894654,23.97712526616707,16.02060539838121
8.502011408901362,22.055029850351232,15.717710807949778
15.418323501486693,19.30452902614171,11.12394998078851
9.729531924887683,31.81820838311204,34.96395817055934
19.486186509642636,37.22853295111357,49.01907133196204
10.11975736034392,19.13806397890557,21.07134662335436
3.157999791506439,2.4854745328641186,25.287453519864783
2.281117795143152,11.445529721736616,11.621033381518059
5.026154959022586,4.781292603334894,6.917082299029719
9.670942652196933,13.574810257546227,13.314330399809766
4.873667230423842,9.346796897605671,21.203183106793237
6.885999626447843,2.5120390572821107,14.001706677980243
10.830167381779473,15.08810803380213,13.176563739438112
7.954938922339647,14.716199777522545,15.734208740763705
12.404169458700684,10.947467535978562,10.970623303031568
8.457873373599046,22.45010020553234,17.01810292415644
16.66025872435624,27.948766957114504,32.49103702835224
12.6601857351528,12.847511128818683,10.854801920986995
4.5775975571175636,8.308426932990606,15.639438402570399
4.728475173136328,10.403605409872855,10.587002424983128
12.11645710109012,3.844894443716925,12.621209562310987
6.486289362666006,14.591814865690914,1.5735188265791493
3.140358261700554,16.267334782132025,29.22544738746785
7.269452042860493,14.029680580835603,9.823304738100592
2.6936444865529605,5.357072435152825,3.617934741554124
4.210227076978013,11.53257730739144,14.582851805582733
6.248090180341907,6.369222734058552,11.220989503077009
7.160756615146229,23.695422957518094,9.53149446950559
12.70834343314255,16.381754880745525,17.731245730741364
16.71471091725888,3.290385817375972,16.358005789249344
5.790777935206953,6.426190765153528,9.058874458789731
5.802059416077915,5.162254570083249,12.294603741993502
6.497290907540149,1.1663141108654964,3.3994005676501997
9.203845849051616,12.518830422182585,5.3017248505605865
3.1258877571371237,11.108907414422479,11.902611750516666
4.694528037466659,8.01893793210352,9.01747932867938
7.057560704264853,3.7756415234255596,8.794163012780949
6.507009625306659,9.212016155596972,11.312826255614752
6.217858787508782,1.9909474629678159,6.4508324179365815
9.60004043357269,11.480261400336376,10.278906091032182
3.320821655414667,10.986462753055608,14.629942861951983
8.87862358122641,5.83721364546353,17.744968670987667
3.327828988191008,3.1883599575795176,4.722715938917546
5.682721180607798,3.7994526238313386,2.2542745071400843
4.994803875256506,0.796783744023648,1.7990154363820854
8.266216681603265,5.465922814319586,3.3644348260383827
3.9115980481715975,4.953966416884782,2.1681160836985285
3.1365220237368314,2.9888992115500046,10.85889659262095
7.436492063182722,6.661532999473992,7.451880478267044
