Ax,Ay,Az
18.267442211000002,22.271891426999996,100.01277698999999
16.42903086191441,26.26656636305564,20.892623690880978
22.391460424874385,30.18467944845426,23.192955639785893
22.22950818350346,30.497688399296468,19.59111238354749
37.830959348590355,32.42788943427236,21.280775031334816
197.29085481303102,35.92313946060535,27.064321551884113
58.95765313829464,41.828146152563974,29.407792058485903
34.215127831044065,66.26330401807758,50.848731354214785
27.657161316409287,70.85907248884112,47.94985831047897
25.92712925734393,128.47374234192532,104.29139415697549
57.18888755299804,344.5748707652481,251.37080739212976
48.4461731047694,385.84792681974056,272.76920957252827
21.01919562708581,98.60933175012293,68.48025816075445
21.525959444282623,58.44023418210717,45.08808713711596
31.137515076542464,46.18586287660511,32.71076614930187
24.910866235224848,41.18400572379271,36.36651006555432
60.91326090306328,37.90587924230144,6.315939196104845
21.32673680079998,19.498177817926695,30.77047404890387
18.430333572068612,35.493523424005666,27.01505510872601
3.065933911373684,59.62998429823705,6.8659508776284985
7.738802105499211,35.37085793662334,25.181401162556533
20.20069175179151,61.68939617718094,234.3110563193728
6.356381505826407,7.509955803735138,26.322032174665903
11.75891159921472,1.8377336526240216,14.080079760286834
25.315576458354663,10.041234226965992,15.428106012329117
21.080365457381347,10.263594455872228,20.984765236788856
42.12900980178133,13.648339861348186,6.373687538481369
13.157759954226837,30.73846946459406,13.639965006047154
46.5028548800394,7.79217760266767,11.568032437367572
18.773724431220657,21.41108714060846,15.928982372361533
18.482358487651524,61.214939516606584,41.48069465325352
16.749228876581338,116.21785158731888,100.09030575098274
41.131525631982036,145.05820011389804,99.89237805021804
17.85311827297668,21.045283964605755,31.477287675673292
11.390041595052912,26.164895665794045,21.011702555236543
26.47778260879957,14.03524402678495,5.288123415651923
22.308566915188948,25.455517973052718,17.709054778844408
25.39491306027482,16.58185442216635,19.907489716136148
2.504842509384393,35.36466742034371,13.640121590354697
34.277958915220516,13.570096553639708,11.375932966727158
3.5897802478754364,19.08405039567747,8.704145215134144
7.117410871241577,47.517028162144925,10.694804594382514
105.32595361703964,93.76039994459809,50.87726475032164
13.363054040479147,29.192667614911908,25.306782447274266
21.196523735608977,6.318692495677894,15.73355888676998
27.80523929149997,16.425441866191743,6.691466014595014
27.315906556105816,44.503638803917184,2.4092395839554572
97.07644664746884,49.116441812022174,7.084029582569761
59.604502328918336,15.264732704247674,5.429045927254338
26.959470135412307,22.541989588317183,14.262599560164546
45.35052183733009,18.638769901758057,11.076216588175948
35.46004394470882,56.15257362967229,12.763006814011987
59.8588441210899,60.960859785950475,11.80800572389874
71.63020564281423,112.03969438250182,45.65296007419878
36.66602590898732,26.252082554291274,10.848566774602345
21.905152758081876,15.07571654772085,8.460476923462702
15.518053739917915,13.291303130514471,14.636825826907314
25.47873256351972,7.94878761699499,18.035004818298972
19.944966157620687,40.33896040350352,33.82031294170287
6.519227151083344,22.052379376518225,5.902108017003556
11.55601327773145,12.069233626342587,17.37861032624443
6.8927339683743165,2.755939484787507,10.786257894925965
24.457305520917355,23.698531649203144,26.2210641622398
51.83695559420393,80.34294546521373,35.94171573247232
13.417453671737992,27.767527733209533,3.995982738099108
14.471116349745385,15.113052240616645,4.740906746123534
5.25444049237216,10.357347970460467,15.790420796348718
15.166772414579688,6.615655869119034,3.5940307834332916
6.804929921749611,24.71610015021399,10.0929711389011
13.667262834498413,7.498050010319518,9.385798999074789
13.520273925325101,12.7395784296808,17.976386052605307
28.00468158506055,8.78206319991229,23.641727296645172
24.438938851394276,10.07183369316279,22.67427521180544
11.419431261676865,14.247799962498707,21.80515473712807
25.652460257178355,45.478258713329765,42.84907263267185
15.29909294154509,10.613527321739365,3.377109330069319
6.960852527140737,10.10580538985916,12.839653430609815
1.8905709547974465,19.47502462631843,17.912929009502793
6.527686909283657,14.016922726191188,9.846664032499216
14.201884023522748,13.38400715091991,14.001321363869291
1.7888479281315561,1.2261357171111607,11.090847624978776
6.433699844944699,3.838857168315934,6.763097259506878
7.4300791956520085,17.98175129901803,16.625057108178492
12.144111581720841,19.20616882883872,14.473705913488029
21.217060574713642,18.963199951695028,42.69901549419472
10.124159290558074,15.508480885552494,12.044635393465768
6.217135965194594,4.305630357614115,14.855215179520027
2.7654357493499298,9.536961220488203,7.343362356124513
4.501285054015499,2.1933119704151074,6.870690307029846
5.497171288583073,7.028101084369643,9.303394951445027
10.58810156995534,4.5542585003936304,9.79175276288033
9.522032495266757,1.976632022853302,5.5581901767616
1.2415824294642548,8.368690196508656,9.802640207736024
3.6397432448767737,9.45543034912495,2.823748737674269
3.2522731398245295,4.039125875586803,4.059614756124328
11.705666316770397,20.66684858891804,7.151636219058117
2.113688583523755,10.886732849891965,11.41814334159484
4.109265475136734,7.77391380908942,10.262115449425004
2.8576727840129292,3.5010776499239866,9.219360870510949
1.8539201864570165,8.150981608408335,4.740577801419142
10.3686591001459,8.90159505558328,12.488234051964618
3.60649258869938,2.23319135149107,11.170383439920984
4.889048613366709,2.728446382893841,2.067841023965443
1.4801225914338896,4.499324779648041,8.282207069623896
6.252142292665341,4.283888110241081,8.585282239123483
6.588548577032261,12.451073974527034,12.869068224973597
8.604876212723866,13.558336375825608,5.430197224462596
3.3169242489692983,6.09122650472746,6.437815261659238
